Calendar Year,Land Class,Land Category,State/Offshore Region,Revenue Type,Commodity,Sales Volume,Gas MMBtu Volume,Sales Value,Royalty Value Prior to Allow,Transportation Allow,Processing Allow,Royalty Value Less Allow,Effective Royalty Rate
2021,Federal,Offshore,Gulf of Mexico,Royalties,Gas,"620,066,540.29","654,001,084.43","$2,424,671,678.13","$302,966,991.94","-$45,168,782.15",$0.00,"$257,798,209.79",10.63%
2021,Federal,Offshore,Gulf of Mexico,Royalties,NGL,"2,271,300,513.17",0.00,"$1,605,105,799.91","$182,867,261.69","-$23,805,147.22","-$20,607,455.36","$138,454,659.11",8.63%
2021,Federal,Offshore,Gulf of Mexico,Royalties,Oil,"623,131,244.98",0.00,"$42,092,686,842.58","$4,632,344,424.34","-$194,431,159.55",$0.00,"$4,437,913,264.79",10.54%
2021,Federal,Offshore,Pacific,COVID RR,Not Tied to a Commodity,0.00,0.00,$0.00,"-$345,664.00",$0.00,$0.00,"-$345,664.00",
2021,Federal,Offshore,Pacific,Royalties,Gas,"1,686,887.59","1,834,067.53","$10,184,061.15","$1,697,344.29","-$173,564.49",$0.00,"$1,523,779.80",14.96%
2021,Federal,Offshore,Pacific,Royalties,NGL,"716,394.20",0.00,"$1,150,800.69","$191,800.43",$0.00,"-$126,588.30","$65,212.13",5.67%
2021,Federal,Offshore,Pacific,Royalties,Oil,"4,001,109.49",0.00,"$253,088,907.29","$38,517,178.67","-$1,195,647.25",$0.00,"$37,321,531.42",14.75%
2021,Federal,Onshore,Alabama,Royalties,Gas,"259,005.93","260,538.75","$1,005,628.21","$126,907.74","-$8,021.40",$0.00,"$118,886.34",11.82%
2021,Federal,Onshore,Alabama,Royalties,NGL,"34,416.78",0.00,"$26,857.78","$3,425.09",-$29.39,-$374.33,"$3,021.37",11.25%
2021,Federal,Onshore,Alabama,Royalties,Oil,"18,745.54",0.00,"$914,258.50","$114,283.91",$0.00,$0.00,"$114,283.91",12.50%
2021,Federal,Onshore,Alaska,Royalties,Gas,"7,655,500.04","7,817,825.67","$56,724,530.35","$7,128,781.60",-$0.02,$0.00,"$7,128,781.58",12.57%
2021,Federal,Onshore,Alaska,Royalties,NGL,"7,662.36",0.00,"$8,072.64","$1,009.08",$0.00,$0.00,"$1,009.08",12.50%
2021,Federal,Onshore,Alaska,Royalties,Oil,"1,216,342.26",0.00,"$83,758,425.24","$13,225,064.60","-$1,654,792.79",$0.00,"$11,570,271.81",13.81%
2021,Federal,Onshore,Arkansas,Royalties,Gas,"6,411,164.44","6,427,737.24","$30,763,592.64","$3,948,638.64","-$39,119.50",$0.00,"$3,909,519.14",12.71%
2021,Federal,Onshore,Arkansas,Royalties,NGL,"2,463.00",0.00,"$2,405.30",$300.66,-$1.13,-$18.34,$281.19,11.69%
2021,Federal,Onshore,Arkansas,Royalties,Oil,1.18,0.00,$81.32,$10.16,$0.00,$0.00,$10.16,12.49%
2021,Federal,Onshore,California,Royalties,Gas,"7,753,778.06","7,785,200.90","$32,454,026.29","$4,079,252.37","-$172,789.58","-$34,229.83","$3,872,232.96",11.93%
2021,Federal,Onshore,California,Royalties,NGL,"24,810,947.86",0.00,"$17,695,034.77","$2,206,229.19","-$9,604.55",$0.00,"$2,196,624.64",12.41%
2021,Federal,Onshore,California,Royalties,Oil,"8,630,422.81",0.00,"$584,301,364.54","$67,594,845.49","-$439,494.23",$0.00,"$67,155,351.26",11.49%
2021,Federal,Onshore,Colorado,Royalties,Gas,"272,756,429.68","284,566,024.24","$1,129,151,741.17","$139,692,267.91","-$9,726,440.68",$0.00,"$129,965,827.23",11.51%
2021,Federal,Onshore,Colorado,Royalties,NGL,"316,980,489.42",0.00,"$316,945,934.58","$39,676,361.82","-$6,089,675.72","-$9,573,736.39","$24,012,949.71",7.58%
2021,Federal,Onshore,Colorado,Royalties,Oil,"8,964,804.05",0.00,"$595,710,492.38","$74,400,139.87","-$1,039,146.53",$0.00,"$73,360,993.34",12.31%
2021,Federal,Onshore,Idaho,Royalties,Gas,"22,406.19","25,760.79","$267,628.67","$33,453.59",$0.00,$0.00,"$33,453.59",12.50%
2021,Federal,Onshore,Idaho,Royalties,NGL,"2,748.27",0.00,"$3,206.08",$400.76,$0.00,$0.00,$400.76,12.50%
2021,Federal,Onshore,Idaho,Royalties,Oil,480.18,0.00,"$22,398.12","$2,800.89",$0.00,$0.00,"$2,800.89",12.51%
2021,Federal,Onshore,Illinois,Royalties,Oil,"14,195.46",0.00,"$887,363.70","$110,920.47",$0.00,$0.00,"$110,920.47",12.50%
2021,Federal,Onshore,Kansas,Royalties,Gas,"2,209,846.22","2,163,082.31","$7,923,983.54","$990,726.39","-$1,328.66",$0.00,"$989,397.73",12.49%
2021,Federal,Onshore,Kansas,Royalties,NGL,"9,090,638.07",0.00,"$5,299,951.28","$662,999.78",$0.00,"-$50,888.52","$612,111.26",11.55%
2021,Federal,Onshore,Kansas,Royalties,Oil,"111,458.65",0.00,"$6,518,102.81","$809,818.19",$0.00,$0.00,"$809,818.19",12.42%
2021,Federal,Onshore,Kentucky,Royalties,Gas,"105,050.47","122,050.60","$338,735.09","$42,317.19","-$5,968.05",$0.00,"$36,349.14",10.73%
2021,Federal,Onshore,Kentucky,Royalties,Oil,"6,076.08",0.00,"$370,396.50","$52,115.87",$0.00,$0.00,"$52,115.87",14.07%
2021,Federal,Onshore,Louisiana,Royalties,Gas,"15,559,444.56","15,923,708.05","$63,056,591.55","$8,718,971.80","-$123,004.79",$0.00,"$8,595,967.01",13.63%
2021,Federal,Onshore,Louisiana,Royalties,NGL,"5,747,736.87",0.00,"$5,976,405.49","$904,754.82","-$9,229.35","-$27,222.84","$868,302.63",14.53%
2021,Federal,Onshore,Louisiana,Royalties,Oil,"289,374.24",0.00,"$18,576,819.93","$2,384,141.11","-$8,528.45",$0.00,"$2,375,612.66",12.79%
2021,Federal,Onshore,Michigan,Royalties,Gas,"750,986.75","789,654.48","$2,785,739.83","$349,405.78","-$3,601.15",$0.00,"$345,804.63",12.41%
2021,Federal,Onshore,Michigan,Royalties,NGL,"184,083.54",0.00,"$339,735.27","$42,466.89",-$376.25,$0.00,"$42,090.64",12.39%
2021,Federal,Onshore,Michigan,Royalties,Oil,"8,459.09",0.00,"$518,249.24","$66,758.48",$0.00,$0.00,"$66,758.48",12.88%
2021,Federal,Onshore,Mississippi,Royalties,Gas,"108,333.56","120,081.21","$440,449.85","$55,031.16",$0.00,$0.00,"$55,031.16",12.49%
2021,Federal,Onshore,Mississippi,Royalties,NGL,"10,500.43",0.00,"$7,819.31",$977.38,$0.00,$0.00,$977.38,12.50%
2021,Federal,Onshore,Mississippi,Royalties,Oil,"202,549.18",0.00,"$12,539,076.29","$1,567,390.66",$0.00,$0.00,"$1,567,390.66",12.50%
2021,Federal,Onshore,Montana,Royalties,Gas,"8,135,393.96","8,152,708.27","$31,143,772.61","$3,760,005.13","-$281,960.57",$0.00,"$3,478,044.56",11.17%
2021,Federal,Onshore,Montana,Royalties,NGL,"3,236,115.61",0.13,"$2,974,327.29","$360,861.09","-$8,428.51","-$30,697.83","$321,734.75",10.82%
2021,Federal,Onshore,Montana,Royalties,Oil,"2,440,193.75",0.00,"$158,490,381.28","$18,437,946.21","-$474,188.94",$0.00,"$17,963,757.27",11.33%
2021,Federal,Onshore,Nebraska,Royalties,Oil,"20,148.72",0.00,"$1,280,442.19","$160,145.69",$0.00,$0.00,"$160,145.69",12.51%
2021,Federal,Onshore,Nevada,Royalties,Oil,"225,491.38",0.00,"$12,964,476.36","$1,620,558.28",$0.00,$0.00,"$1,620,558.28",12.50%
2021,Federal,Onshore,New Mexico,Royalties,Gas,"1,189,897,010.85","1,223,731,970.03","$4,713,619,636.95","$589,315,115.27","-$48,826,975.10",$0.00,"$540,488,140.17",11.47%
2021,Federal,Onshore,New Mexico,Royalties,NGL,"5,662,907,680.72",0.00,"$4,542,685,557.32","$567,789,938.40","-$41,639,876.24","-$46,366,041.26","$479,784,020.90",10.56%
2021,Federal,Onshore,New Mexico,Royalties,Oil,"293,718,232.45",0.00,"$20,198,487,069.65","$2,560,404,382.59","-$48,229,594.85",$0.00,"$2,512,174,787.74",12.44%
2021,Federal,Onshore,New York,Royalties,Gas,"2,386.66","2,386.33","$6,700.02",$837.96,$0.00,$0.00,$837.96,12.51%
2021,Federal,Onshore,New York,Royalties,NGL,"2,131.09",0.00,"$1,117.03",$139.64,$0.00,$0.00,$139.64,12.50%
2021,Federal,Onshore,North Dakota,Royalties,Gas,"74,997,417.06","88,743,278.28","$310,789,257.84","$38,765,273.22","-$6,792,079.12",$0.00,"$31,973,194.10",10.29%
2021,Federal,Onshore,North Dakota,Royalties,NGL,"605,870,868.26",0.00,"$449,369,131.98","$56,149,358.16","-$5,576,896.15","-$6,297,115.23","$44,275,346.78",9.85%
2021,Federal,Onshore,North Dakota,Royalties,Oil,"44,389,591.03",0.00,"$2,955,319,023.98","$369,189,434.63","-$20,282,374.50",$0.00,"$348,907,060.13",11.81%
2021,Federal,Onshore,Ohio,Royalties,Gas,"3,680,715.96","3,495,023.50","$12,441,661.20","$1,554,571.05","-$42,294.77",$0.00,"$1,512,276.28",12.15%
2021,Federal,Onshore,Ohio,Royalties,Oil,"10,919.61",0.00,"$710,343.05","$88,496.17",$0.00,$0.00,"$88,496.17",12.46%
2021,Federal,Onshore,Oklahoma,Royalties,Gas,"10,111,394.39","10,891,514.47","$41,975,860.12","$5,349,306.21","-$59,021.22",$0.00,"$5,290,284.99",12.60%
2021,Federal,Onshore,Oklahoma,Royalties,NGL,"23,798,280.38",0.00,"$16,816,705.80","$2,134,983.91","-$31,924.71","-$49,867.61","$2,053,191.59",12.21%
2021,Federal,Onshore,Oklahoma,Royalties,Oil,"353,397.64",0.00,"$23,314,929.90","$2,934,758.68","-$19,000.52",$0.00,"$2,915,758.16",12.51%
2021,Federal,Onshore,Pennsylvania,Royalties,Gas,"41,150.81","43,980.40","$140,232.60","$17,527.97",$0.00,$0.00,"$17,527.97",12.50%
2021,Federal,Onshore,Pennsylvania,Royalties,NGL,"19,790.82",0.00,"$5,517.50",$689.69,$0.00,$0.00,$689.69,12.50%
2021,Federal,Onshore,Pennsylvania,Royalties,Oil,452.30,0.00,"$32,764.53","$4,095.21",$0.00,$0.00,"$4,095.21",12.50%
2021,Federal,Onshore,South Dakota,Royalties,Gas,"63,821.25","62,839.19","$183,430.92","$22,929.09","-$3,002.67",$0.00,"$19,926.42",10.86%
2021,Federal,Onshore,South Dakota,Royalties,Oil,"128,452.91",0.00,"$8,099,579.47","$1,015,253.48","-$47,559.60",$0.00,"$967,693.88",11.95%
2021,Federal,Onshore,Texas,Royalties,Gas,"35,730,976.95","35,377,579.24","$135,139,642.37","$16,869,638.65","-$650,526.54",$0.00,"$16,219,112.11",12.00%
2021,Federal,Onshore,Texas,Royalties,NGL,"33,594,886.69",0.00,"$19,172,346.25","$2,370,203.48","-$81,457.53","-$80,063.79","$2,208,682.16",11.52%
2021,Federal,Onshore,Texas,Royalties,Oil,"230,832.05",0.00,"$14,993,995.05","$1,646,621.43","-$9,965.89",$0.00,"$1,636,655.54",10.92%
2021,Federal,Onshore,Utah,Royalties,Gas,"113,510,094.65","120,597,973.39","$483,692,443.46","$60,436,607.17","-$3,820,097.90",$0.00,"$56,616,509.27",11.71%
2021,Federal,Onshore,Utah,Royalties,NGL,"89,562,852.04",0.00,"$101,594,301.21","$12,705,459.44","-$2,501,456.09","-$2,912,356.04","$7,291,647.31",7.18%
2021,Federal,Onshore,Utah,Royalties,Oil,"6,498,297.37",0.00,"$390,600,426.96","$51,046,635.13","-$376,891.70",$0.00,"$50,669,743.43",12.97%
2021,Federal,Onshore,Virginia,Royalties,Gas,"128,243.95","132,747.46","$477,078.91","$60,556.52",$0.00,$0.00,"$60,556.52",12.69%
2021,Federal,Onshore,West Virginia,Royalties,Gas,"49,999.22","51,120.07","$172,602.99","$21,575.63",$0.00,$0.00,"$21,575.63",12.50%
2021,Federal,Onshore,Wyoming,Royalties,Gas,"768,531,902.07","799,896,276.11","$3,284,571,593.75","$411,955,380.81","-$27,554,792.52",$0.00,"$384,400,588.29",11.70%
2021,Federal,Onshore,Wyoming,Royalties,NGL,"860,873,999.16",0.67,"$846,686,713.36","$106,373,147.60","-$10,285,003.75","-$20,803,830.11","$75,284,313.74",8.89%
2021,Federal,Onshore,Wyoming,Royalties,Oil,"46,623,644.55",0.00,"$3,048,029,623.98","$372,265,175.66","-$7,531,580.97",$0.00,"$364,733,594.69",11.97%
2022,Federal,Offshore,Alaska OCS,Royalties,Oil,"397,415.93",0.00,"$35,796,013.06","$5,965,266.50",$0.00,$0.00,"$5,965,266.50",16.66%
2022,Federal,Offshore,Gulf of Mexico,Royalties,Gas,"614,911,674.70","647,568,022.14","$4,282,804,212.43","$575,526,711.63","-$61,751,754.05",$0.00,"$513,774,957.58",12.00%
2022,Federal,Offshore,Gulf of Mexico,Royalties,NGL,"2,227,031,720.18",0.00,"$1,917,091,505.37","$239,236,990.96","-$30,469,681.38","-$25,648,819.40","$183,118,490.18",9.55%
2022,Federal,Offshore,Gulf of Mexico,Royalties,Oil,"631,840,959.87",0.00,"$59,672,926,787.71","$6,860,281,777.51","-$216,459,228.29",$0.00,"$6,643,822,549.22",11.13%
2022,Federal,Offshore,Pacific,Royalties,Gas,"1,560,183.04","1,699,737.82","$13,601,829.36","$2,266,972.40","-$162,240.15",$0.00,"$2,104,732.25",15.47%
2022,Federal,Offshore,Pacific,Royalties,NGL,"545,493.23",0.00,"$957,593.14","$159,599.17",$0.00,"-$105,335.49","$54,263.68",5.67%
2022,Federal,Offshore,Pacific,Royalties,Oil,"2,705,216.79",0.00,"$249,591,288.85","$41,532,813.73","-$1,205,450.83",$0.00,"$40,327,362.90",16.16%
2022,Federal,Onshore,Alabama,Royalties,Gas,"248,757.04","249,236.43","$1,767,868.40","$222,736.62","-$8,637.62",$0.00,"$214,099.00",12.11%
2022,Federal,Onshore,Alabama,Royalties,NGL,"29,462.86",0.00,"$25,749.79","$3,281.88",-$16.27,-$341.05,"$2,924.56",11.36%
2022,Federal,Onshore,Alabama,Royalties,Oil,"15,663.33",0.00,"$1,081,767.88","$135,224.08",$0.00,$0.00,"$135,224.08",12.50%
2022,Federal,Onshore,Alaska,Royalties,Gas,"34,489,144.37","44,528,109.02","$187,507,449.01","$28,471,721.20",$0.00,$0.00,"$28,471,721.20",15.18%
2022,Federal,Onshore,Alaska,Royalties,NGL,"7,641.93",0.00,"$9,654.88","$1,206.86",$0.00,$0.00,"$1,206.86",12.50%
2022,Federal,Onshore,Alaska,Royalties,Oil,"6,902,201.98",0.00,"$683,673,181.61","$116,331,613.21","-$12,700,735.59",$0.00,"$103,630,877.62",15.16%
2022,Federal,Onshore,Arkansas,Royalties,Gas,"6,186,100.81","6,210,426.81","$36,094,049.72","$4,645,732.81","-$30,756.65",$0.00,"$4,614,976.16",12.79%
2022,Federal,Onshore,Arkansas,Royalties,NGL,"2,340.89",0.00,"$2,757.89",$344.72,-$2.67,-$24.89,$317.16,11.50%
2022,Federal,Onshore,Arkansas,Royalties,Oil,1.17,0.00,$115.26,$14.41,$0.00,$0.00,$14.41,12.50%
2022,Federal,Onshore,California,Royalties,Gas,"7,978,225.93","8,007,357.98","$59,747,438.17","$7,504,013.73","-$171,116.46","-$55,232.68","$7,277,664.59",12.18%
2022,Federal,Onshore,California,Royalties,NGL,"28,067,198.32",0.00,"$22,894,071.56","$2,857,125.81","-$17,520.37",$0.00,"$2,839,605.44",12.40%
2022,Federal,Onshore,California,Royalties,Oil,"8,670,828.70",0.00,"$834,294,631.04","$97,402,438.47","-$375,982.27",$0.00,"$97,026,456.20",11.63%
2022,Federal,Onshore,Colorado,Royalties,Gas,"270,396,667.46","281,657,439.47","$1,780,420,044.06","$220,636,074.02","-$10,704,933.39",$0.00,"$209,931,140.63",11.79%
2022,Federal,Onshore,Colorado,Royalties,NGL,"349,155,846.51",0.00,"$388,830,314.40","$48,452,160.93","-$6,642,511.86","-$10,492,348.56","$31,317,300.51",8.05%
2022,Federal,Onshore,Colorado,Royalties,Oil,"9,018,757.75",0.00,"$842,339,519.86","$105,909,158.72","-$837,750.34",$0.00,"$105,071,408.38",12.47%
2022,Federal,Onshore,Idaho,Royalties,Gas,"3,829.70","4,415.85","$52,726.48","$6,590.80",$0.00,$0.00,"$6,590.80",12.50%
2022,Federal,Onshore,Idaho,Royalties,NGL,"5,423.44",0.00,"$5,596.04",$699.51,$0.00,$0.00,$699.51,12.50%
2022,Federal,Onshore,Idaho,Royalties,Oil,99.55,0.00,"$8,263.62","$1,032.94",$0.00,$0.00,"$1,032.94",12.50%
2022,Federal,Onshore,Illinois,Royalties,Oil,"14,430.62",0.00,"$1,318,398.40","$164,799.73",$0.00,$0.00,"$164,799.73",12.50%
2022,Federal,Onshore,Kansas,Royalties,Gas,"2,039,619.30","2,006,799.78","$10,989,690.62","$1,373,546.48","-$1,798.52",$0.00,"$1,371,747.96",12.48%
2022,Federal,Onshore,Kansas,Royalties,NGL,"8,569,720.05",0.00,"$5,960,934.28","$745,514.59",$0.00,"-$57,546.02","$687,968.57",11.54%
2022,Federal,Onshore,Kansas,Royalties,Oil,"107,974.40",0.00,"$9,343,555.68","$1,158,026.90",$0.00,$0.00,"$1,158,026.90",12.39%
2022,Federal,Onshore,Kentucky,Royalties,Gas,"100,660.34","118,221.44","$570,479.32","$71,217.03","-$6,959.63",$0.00,"$64,257.40",11.26%
2022,Federal,Onshore,Kentucky,Royalties,Oil,"4,176.14",0.00,"$369,122.52","$50,791.54",$0.00,$0.00,"$50,791.54",13.76%
2022,Federal,Onshore,Louisiana,Royalties,Gas,"50,672,300.67","50,348,208.09","$325,255,644.14","$42,277,579.35","-$143,563.45",$0.00,"$42,134,015.90",12.95%
2022,Federal,Onshore,Louisiana,Royalties,NGL,"6,454,058.32",0.00,"$8,171,111.46","$1,197,573.22","-$18,249.76",-$415.75,"$1,178,907.71",14.43%
2022,Federal,Onshore,Louisiana,Royalties,Oil,"283,844.55",0.00,"$26,513,862.95","$3,288,511.28","-$5,323.73",$0.00,"$3,283,187.55",12.38%
2022,Federal,Onshore,Michigan,Royalties,Gas,"692,173.52","754,967.33","$4,420,900.72","$554,606.17","-$4,122.50",$0.00,"$550,483.67",12.45%
2022,Federal,Onshore,Michigan,Royalties,NGL,"213,240.04",0.00,"$317,650.84","$39,706.33",-$423.80,$0.00,"$39,282.53",12.37%
2022,Federal,Onshore,Michigan,Royalties,Oil,"7,813.82",0.00,"$667,215.79","$85,772.05",$0.00,$0.00,"$85,772.05",12.86%
2022,Federal,Onshore,Mississippi,Royalties,Gas,"101,715.25","113,452.65","$716,032.56","$89,617.33",$0.00,$0.00,"$89,617.33",12.52%
2022,Federal,Onshore,Mississippi,Royalties,NGL,"5,532.60",0.00,"$6,715.94",$839.49,$0.00,$0.00,$839.49,12.50%
2022,Federal,Onshore,Mississippi,Royalties,Oil,"173,333.21",0.00,"$15,560,722.05","$1,945,099.57",$0.00,$0.00,"$1,945,099.57",12.50%
2022,Federal,Onshore,Montana,Royalties,Gas,"7,600,464.93","7,553,086.56","$42,866,025.17","$5,143,393.98","-$286,994.40",$0.00,"$4,856,399.58",11.33%
2022,Federal,Onshore,Montana,Royalties,NGL,"3,165,576.99",0.26,"$3,378,610.77","$409,818.77","-$7,441.35","-$37,689.30","$364,688.12",10.79%
2022,Federal,Onshore,Montana,Royalties,Oil,"2,479,187.69",0.00,"$232,338,938.07","$27,876,663.87","-$448,793.97",$0.00,"$27,427,869.90",11.81%
2022,Federal,Onshore,Nebraska,Royalties,Oil,"24,712.48",0.00,"$2,208,554.64","$276,184.88",$0.00,$0.00,"$276,184.88",12.51%
2022,Federal,Onshore,Nevada,Royalties,Oil,"234,591.75",0.00,"$19,006,391.06","$2,424,612.53",$0.00,$0.00,"$2,424,612.53",12.76%
2022,Federal,Onshore,New Mexico,Royalties,Gas,"1,428,295,213.04","1,458,318,006.11","$8,687,449,038.43","$1,086,946,798.99","-$70,191,790.10",$0.00,"$1,016,755,008.89",11.70%
2022,Federal,Onshore,New Mexico,Royalties,NGL,"7,629,181,648.60",4.88,"$7,036,934,946.90","$880,259,215.94","-$66,304,484.23","-$67,613,904.36","$746,340,827.35",10.61%
2022,Federal,Onshore,New Mexico,Royalties,Oil,"380,677,950.55",0.00,"$36,601,817,687.45","$4,613,436,413.09","-$70,063,026.96",$0.00,"$4,543,373,386.13",12.41%
2022,Federal,Onshore,New York,Royalties,Gas,"3,035.24","3,031.02","$18,202.93","$2,275.51",$0.00,$0.00,"$2,275.51",12.50%
2022,Federal,Onshore,North Dakota,Royalties,Gas,"76,862,885.18","91,165,086.88","$507,379,762.61","$63,341,122.81","-$7,527,773.87",$0.00,"$55,813,348.94",11.00%
2022,Federal,Onshore,North Dakota,Royalties,NGL,"720,265,787.60",0.00,"$585,713,792.65","$73,235,459.09","-$6,414,271.69","-$7,486,569.36","$59,334,618.04",10.13%
2022,Federal,Onshore,North Dakota,Royalties,Oil,"38,691,351.58",0.00,"$3,725,476,359.15","$465,233,345.63","-$19,025,087.00",$0.00,"$446,208,258.63",11.98%
2022,Federal,Onshore,Ohio,Royalties,Gas,"4,841,255.38","4,973,578.71","$27,289,215.31","$3,409,937.03","-$29,969.74",$0.00,"$3,379,967.29",12.39%
2022,Federal,Onshore,Ohio,Royalties,Oil,"10,371.87",0.00,"$947,512.63","$118,079.18",$0.00,$0.00,"$118,079.18",12.46%
2022,Federal,Onshore,Oklahoma,Royalties,Gas,"11,896,749.87","11,214,909.65","$66,105,215.63","$8,420,037.23","-$89,633.50",$0.00,"$8,330,403.73",12.60%
2022,Federal,Onshore,Oklahoma,Royalties,NGL,"24,905,067.30",0.00,"$21,959,658.46","$2,788,316.88","-$40,788.89","-$62,948.39","$2,684,579.60",12.23%
2022,Federal,Onshore,Oklahoma,Royalties,Oil,"556,516.28",0.00,"$51,838,417.85","$6,556,188.91","-$19,674.59",$0.00,"$6,536,514.32",12.61%
2022,Federal,Onshore,Pennsylvania,Royalties,Gas,"42,179.63","45,613.65","$239,795.32","$29,974.30",$0.00,$0.00,"$29,974.30",12.50%
2022,Federal,Onshore,Pennsylvania,Royalties,NGL,"10,423.14",0.00,"$4,917.59",$614.71,$0.00,$0.00,$614.71,12.50%
2022,Federal,Onshore,Pennsylvania,Royalties,Oil,455.76,0.00,"$44,331.80","$5,541.48",$0.00,$0.00,"$5,541.48",12.50%
2022,Federal,Onshore,South Dakota,Royalties,Gas,"57,980.91","58,670.56","$298,192.00","$37,273.42","-$3,359.94",$0.00,"$33,913.48",11.37%
2022,Federal,Onshore,South Dakota,Royalties,Oil,"119,098.81",0.00,"$11,062,267.47","$1,387,099.88","-$58,684.91",$0.00,"$1,328,414.97",12.01%
2022,Federal,Onshore,Texas,Royalties,Gas,"43,173,060.65","42,662,887.52","$251,493,151.80","$32,055,165.57","-$866,604.82",$0.00,"$31,188,560.75",12.40%
2022,Federal,Onshore,Texas,Royalties,NGL,"29,347,857.54",0.00,"$21,499,721.33","$2,682,339.48","-$81,579.57","-$84,288.92","$2,516,470.99",11.70%
2022,Federal,Onshore,Texas,Royalties,Oil,"167,277.15",0.00,"$15,957,687.29","$1,822,027.51","-$3,950.48",$0.00,"$1,818,077.03",11.39%
2022,Federal,Onshore,Utah,Royalties,Gas,"121,406,211.83","130,568,858.54","$935,995,631.65","$116,952,458.54","-$3,412,343.15",$0.00,"$113,540,115.39",12.13%
2022,Federal,Onshore,Utah,Royalties,NGL,"120,008,293.77",0.00,"$155,750,169.32","$19,474,842.38","-$3,219,254.69","-$3,473,281.93","$12,782,305.76",8.21%
2022,Federal,Onshore,Utah,Royalties,Oil,"6,671,391.94",0.00,"$566,861,890.72","$74,485,521.54","-$492,630.51",$0.00,"$73,992,891.03",13.05%
2022,Federal,Onshore,Virginia,Royalties,Gas,"120,280.58","121,603.57","$806,944.53","$102,492.07",$0.00,$0.00,"$102,492.07",12.70%
2022,Federal,Onshore,West Virginia,Royalties,Gas,"61,275.48","62,108.01","$332,388.59","$41,549.08",$0.00,$0.00,"$41,549.08",12.50%
2022,Federal,Onshore,Wyoming,Royalties,Gas,"710,096,395.06","742,907,909.11","$5,017,029,154.39","$627,986,592.11","-$28,873,562.08",$0.00,"$599,113,030.03",11.94%
2022,Federal,Onshore,Wyoming,Royalties,NGL,"813,445,246.96",0.00,"$956,076,987.01","$119,905,197.96","-$10,184,596.76","-$18,761,033.40","$90,959,567.80",9.51%
2022,Federal,Onshore,Wyoming,Royalties,Oil,"51,422,558.42",0.00,"$4,809,406,859.97","$588,151,069.59","-$6,790,689.24",$0.00,"$581,360,380.35",12.09%
2023,Federal,Offshore,Alaska OCS,Royalties,Oil,"336,131.67",0.00,"$24,375,137.43","$4,062,041.16",$0.00,$0.00,"$4,062,041.16",16.66%
2023,Federal,Offshore,Gulf of Mexico,Royalties,Gas,"598,739,969.97","635,290,287.36","$1,669,321,196.85","$213,070,670.55","-$45,185,033.57",$0.00,"$167,885,636.98",10.06%
2023,Federal,Offshore,Gulf of Mexico,Royalties,NGL,"2,445,756,116.69",0.00,"$1,259,248,115.71","$149,844,034.94","-$23,724,384.01","-$20,999,057.38","$105,120,593.55",8.35%
2023,Federal,Offshore,Gulf of Mexico,Royalties,Oil,"679,179,050.82",0.00,"$52,796,685,329.13","$6,209,276,352.38","-$241,271,104.91",$0.00,"$5,968,005,247.47",11.30%
2023,Federal,Offshore,Pacific,Royalties,Gas,"1,840,841.50","2,006,383.52","$17,474,662.43","$2,912,443.60",$0.00,$0.00,"$2,912,443.60",16.67%
2023,Federal,Offshore,Pacific,Royalties,Oil,"3,016,463.41",0.00,"$229,212,835.22","$42,915,059.67","-$1,532,887.61",$0.00,"$41,382,172.06",18.05%
2023,Federal,Onshore,Alabama,Royalties,Gas,"291,404.89","300,019.11","$841,874.51","$105,948.25","-$7,014.40",$0.00,"$98,933.85",11.75%
2023,Federal,Onshore,Alabama,Royalties,NGL,"42,567.67",0.00,"$19,113.90","$2,438.36",-$12.29,-$193.38,"$2,232.69",11.68%
2023,Federal,Onshore,Alabama,Royalties,Oil,"16,875.64",0.00,"$967,542.29","$120,945.23",$0.00,$0.00,"$120,945.23",12.50%
2023,Federal,Onshore,Alaska,Royalties,Gas,"20,569,819.84","24,553,403.79","$111,113,639.37","$15,839,926.99",$0.00,$0.00,"$15,839,926.99",14.26%
2023,Federal,Onshore,Alaska,Royalties,NGL,0.00,0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
2023,Federal,Onshore,Alaska,Royalties,Oil,"6,890,200.86",0.00,"$569,944,926.48","$96,682,505.87","-$14,942,401.93",$0.00,"$81,740,103.94",14.34%
2023,Federal,Onshore,Arkansas,Royalties,Gas,"6,947,504.10","6,993,123.41","$16,473,161.01","$2,108,778.13","-$10,731.50",$0.00,"$2,098,046.63",12.74%
2023,Federal,Onshore,Arkansas,Royalties,NGL,"2,007.41",0.00,"$1,613.54",$201.75,-$3.47,-$17.62,$180.66,11.20%
2023,Federal,Onshore,Arkansas,Royalties,Oil,2.29,0.00,$166.64,$20.83,$0.00,$0.00,$20.83,12.50%
2023,Federal,Onshore,California,Royalties,Gas,"8,365,026.06","8,317,382.28","$63,167,714.78","$7,952,218.69","-$237,537.78","-$71,987.94","$7,642,692.97",12.10%
2023,Federal,Onshore,California,Royalties,NGL,"18,029,479.16",0.00,"$18,214,818.84","$2,273,177.56","-$32,704.38",$0.00,"$2,240,473.18",12.30%
2023,Federal,Onshore,California,Royalties,Oil,"8,123,090.67",0.00,"$623,122,010.57","$74,504,248.98","-$298,062.61",$0.00,"$74,206,186.37",11.91%
