Monthly,2018,2019,10,October,1,2018-10-01,"California, Lake",06033,CA,California,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",73713.1,0,94
Monthly,2018,2019,10,October,1,2018-10-01,"California, Lassen",06035,CA,California,Lassen,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",1031.55,0,95
Monthly,2018,2019,10,October,1,2018-10-01,"California, Lassen",06035,CA,California,Lassen,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",2281.49,0,96
Monthly,2018,2019,10,October,1,2018-10-01,"California, Mono",06051,CA,California,Mono,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",1800.01,0,97
Monthly,2018,2019,10,October,1,2018-10-01,"California, Mono",06051,CA,California,Mono,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",8689.8,0,98
Monthly,2018,2019,10,October,1,2018-10-01,"California, Siskiyou",06093,CA,California,Siskiyou,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",211.2,0,99
Monthly,2018,2019,10,October,1,2018-10-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",67177.95,0,100
Monthly,2018,2019,10,October,1,2018-10-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",1111.75,0,101
Monthly,2018,2019,10,October,1,2018-10-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",109867,0,102
Monthly,2018,2019,10,October,1,2018-10-01,"Colorado, Chaffee",08015,CO,Colorado,Chaffee,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",39.6,0,103
Monthly,2018,2019,10,October,1,2018-10-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",25.06,0,104
Monthly,2018,2019,10,October,1,2018-10-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",6265.5,0,105
Monthly,2018,2019,10,October,1,2018-10-01,"Idaho, Cassia",16031,ID,Idaho,Cassia,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",1061.55,0,106
Monthly,2018,2019,10,October,1,2018-10-01,"Idaho, Cassia",16031,ID,Idaho,Cassia,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Other Distributions,Onshore,Geothermal,"",1248.62,0,107
Monthly,2018,2019,10,October,1,2018-10-01,"Idaho, Washington",16087,ID,Idaho,Washington,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",1098.6,0,108
Monthly,2018,2019,10,October,1,2018-10-01,"New Mexico, Dona Ana",35013,NM,New Mexico,Dona Ana,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",447.3,0,109
Monthly,2018,2019,10,October,1,2018-10-01,"New Mexico, Dona Ana",35013,NM,New Mexico,Dona Ana,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",350,0,110
Monthly,2018,2019,10,October,1,2018-10-01,"New Mexico, Hidalgo Caounty",35023,NM,New Mexico,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",378.31,0,111
Monthly,2018,2019,10,October,1,2018-10-01,"New Mexico, Hidalgo Caounty",35023,NM,New Mexico,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",-98.65,0,112
Monthly,2018,2019,10,October,1,2018-10-01,"New Mexico, Hidalgo Caounty",35023,NM,New Mexico,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",438.53,0,113
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Churchill",32001,NV,Nevada,Churchill,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",35464.72,0,114
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Churchill",32001,NV,Nevada,Churchill,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Other Distributions,Onshore,Geothermal,"",1920,0,115
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Churchill",32001,NV,Nevada,Churchill,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",29032.92,0,116
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Churchill",32001,NV,Nevada,Churchill,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",117822.3,0,117
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Elko",32007,NV,Nevada,Elko,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",470.62,0,118
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Esmeralda",32009,NV,Nevada,Esmeralda,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",1530.3,0,119
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Eureka",32011,NV,Nevada,Eureka,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",-51.33,0,120
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Eureka",32011,NV,Nevada,Eureka,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",15756,0,121
Monthly,2018,2019,10,October,1,2018-10-01,"Nevada, Eureka",32011,NV,Nevada,Eureka,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",141.56,0,122
