period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Columbia",05027,AR,Arkansas,Columbia,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),121,0,24
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Columbia",05027,AR,Arkansas,Columbia,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9270,0,25
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Crawford",05033,AR,Arkansas,Crawford,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),133032,0,26
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Franklin",05047,AR,Arkansas,Franklin,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),344190,0,27
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Johnson",05071,AR,Arkansas,Johnson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),943998,0,28
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Logan",05083,AR,Arkansas,Logan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),174093,0,29
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Montgomery",05097,AR,Arkansas,Montgomery,Federal,Onshore,Federal Onshore,County,County,"",Quartz Crystal,Quartz Crystal (ticketspounds),1928,0,30
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Pope",05115,AR,Arkansas,Pope,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),27214,0,31
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Sebastian",05131,AR,Arkansas,Sebastian,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4705812,0,32
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Sharp",05135,AR,Arkansas,Sharp,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),38889,0,33
Fiscal Year,0,2003,0,"",0,2003-01-01,"Arkansas, Yell",05149,AR,Arkansas,Yell,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),295909,0,34
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Contra Costa",06013,CA,California,Contra Costa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1012,0,35
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Fresno",06019,CA,California,Fresno,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),45763,0,36
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Fresno",06019,CA,California,Fresno,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),708106,0,37
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Glenn",06021,CA,California,Glenn,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12704,0,38
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Other","Geothermal - Electrical Generation, Other",210150,0,39
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Kilowatt Hours","Geothermal - Electrical Generation, Kilowatt Hours",375672000,0,40
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Inyo",06027,CA,California,Inyo,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Kilowatt Hours","Geothermal - Electrical Generation, Kilowatt Hours",577935285,0,41
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Kern",06029,CA,California,Kern,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1548610,0,42
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Kern",06029,CA,California,Kern,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),14497221,0,43
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Kings",06031,CA,California,Kings,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),31976,0,44
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Kings",06031,CA,California,Kings,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),158559,0,45
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Lake",06033,CA,California,Lake,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Thousands of Pounds","Geothermal - Electrical Generation, Thousands of Pounds",23398882,0,46
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Lassen",06035,CA,California,Lassen,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Direct Utilization, Millions of BTUs","Geothermal - Direct Utilization, Millions of BTUs",275711,0,47
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Los Angeles",06037,CA,California,Los Angeles,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),128594,0,48
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Los Angeles",06037,CA,California,Los Angeles,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),716024,0,49
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Mono",06051,CA,California,Mono,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Kilowatt Hours","Geothermal - Electrical Generation, Kilowatt Hours",105039825,0,50
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Monterey",06053,CA,California,Monterey,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1510,0,51
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Monterey",06053,CA,California,Monterey,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5235,0,52
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Sacramento",06067,CA,California,Sacramento,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3657,0,53
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Sacramento",06067,CA,California,Sacramento,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4687074,0,54
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Benito",06069,CA,California,San Benito,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),25,0,55
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Benito",06069,CA,California,San Benito,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1567,0,56
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Borax-Anhydrous,Borax-Anhydrous (tons),206,0,57
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Borax-Pentahydrate,Borax-Pentahydrate (tons),8001,0,58
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Borax-Decahydrate,Borax-Decahydrate (tons),8791,0,59
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Boric Acid,Boric Acid (tons),18828,0,60
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Salt,Salt (tons),25357,0,61
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Anhydrous Sodium Sulfate,Anhydrous Sodium Sulfate (tons),169750,0,62
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Bernardino",06071,CA,California,San Bernardino,Federal,Onshore,Federal Onshore,County,County,"",Soda Ash,Soda Ash (tons),813171,0,63
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Joaquin",06077,CA,California,San Joaquin,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),5114,0,64
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Luis Obispo",06079,CA,California,San Luis Obispo,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4106,0,65
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, San Luis Obispo",06079,CA,California,San Luis Obispo,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),13972,0,66
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Santa Barbara",06083,CA,California,Santa Barbara,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),134956,0,67
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Santa Barbara",06083,CA,California,Santa Barbara,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),264624,0,68
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Solano",06095,CA,California,Solano,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),15793,0,69
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Solano",06095,CA,California,Solano,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),18378333,0,70
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Thousands of Pounds","Geothermal - Electrical Generation, Thousands of Pounds",28622239,0,71
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Ventura",06111,CA,California,Ventura,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),340278,0,72
Fiscal Year,0,2003,0,"",0,2003-01-01,"California, Ventura",06111,CA,California,Ventura,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),809339,0,73
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Arapahoe",08005,CO,Colorado,Arapahoe,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),23,0,74
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Arapahoe",08005,CO,Colorado,Arapahoe,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),23,0,75
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Archuleta",08007,CO,Colorado,Archuleta,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3077733,0,76
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Baca",08009,CO,Colorado,Baca,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),48994,0,77
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Baca",08009,CO,Colorado,Baca,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),98744,0,78
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Bent",08011,CO,Colorado,Bent,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),25,0,79
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Bent",08011,CO,Colorado,Bent,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),54950,0,80
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Broomfield",08014,CO,Colorado,Broomfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),8,0,81
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Cheyenne",08017,CO,Colorado,Cheyenne,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),39587,0,82
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Cheyenne",08017,CO,Colorado,Cheyenne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),281904,0,83
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Delta",08029,CO,Colorado,Delta,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),40,0,84
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Delta",08029,CO,Colorado,Delta,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),62762,0,85
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Delta",08029,CO,Colorado,Delta,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),4782467,0,86
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Dolores",08033,CO,Colorado,Dolores,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),39307,0,87
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Dolores",08033,CO,Colorado,Dolores,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),101106948,0,88
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Fremont",08043,CO,Colorado,Fremont,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),46,0,89
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),116081,0,90
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),290958,0,91
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Garfield",08045,CO,Colorado,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),39950450,0,92
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),310,0,93
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),103095,0,94
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),8151046,0,95
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Huerfano",08055,CO,Colorado,Huerfano,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),14390665,0,96
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Jackson",08057,CO,Colorado,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),123788,0,97
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Jackson",08057,CO,Colorado,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),640829,0,98
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Kiowa",08061,CO,Colorado,Kiowa,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2083,0,99
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Kiowa",08061,CO,Colorado,Kiowa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12683,0,100
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Kit Carson",08063,CO,Colorado,Kit Carson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),31,0,101
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Kit Carson",08063,CO,Colorado,Kit Carson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),43,0,102
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, La Plata",08067,CO,Colorado,La Plata,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),72,0,103
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, La Plata",08067,CO,Colorado,La Plata,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),292546,0,104
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, La Plata",08067,CO,Colorado,La Plata,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12699627,0,105
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Larimer",08069,CO,Colorado,Larimer,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),348,0,106
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Larimer",08069,CO,Colorado,Larimer,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1292,0,107
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Las Animas",08071,CO,Colorado,Las Animas,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2073823,0,108
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Logan",08075,CO,Colorado,Logan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),860,0,109
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Logan",08075,CO,Colorado,Logan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1440,0,110
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Mesa",08077,CO,Colorado,Mesa,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1820,0,111
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Mesa",08077,CO,Colorado,Mesa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6334847,0,112
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),251979,0,113
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),6395636,0,114
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Moffat",08081,CO,Colorado,Moffat,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),16507729,0,115
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Montezuma",08083,CO,Colorado,Montezuma,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),306647,0,116
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Montezuma",08083,CO,Colorado,Montezuma,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),103672373,0,117
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Morgan",08087,CO,Colorado,Morgan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1254,0,118
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Prowers",08099,CO,Colorado,Prowers,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),10717,0,119
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Carbon Dioxide,Carbon Dioxide (tons),2553,0,120
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Sodium Bi-Carbonate,Sodium Bi-Carbonate (tons),151916,0,121
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Soda Ash,Soda Ash (tons),574741,0,122
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),1738129,0,123
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3030203,0,124
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Rio Blanco",08103,CO,Colorado,Rio Blanco,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),50478530,0,125
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Routt",08107,CO,Colorado,Routt,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),13805,0,126
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Routt",08107,CO,Colorado,Routt,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),14593,0,127
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Routt",08107,CO,Colorado,Routt,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),555249,0,128
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, San Miguel",08113,CO,Colorado,San Miguel,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),23986,0,129
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, San Miguel",08113,CO,Colorado,San Miguel,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),17624591,0,130
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Washington",08121,CO,Colorado,Washington,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),12150,0,131
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Washington",08121,CO,Colorado,Washington,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),94959,0,132
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Weld",08123,CO,Colorado,Weld,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),186713,0,133
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Weld",08123,CO,Colorado,Weld,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2643629,0,134
Fiscal Year,0,2003,0,"",0,2003-01-01,"Colorado, Yuma",08125,CO,Colorado,Yuma,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),864579,0,135
Fiscal Year,0,2003,0,"",0,2003-01-01,"Florida, Polk",12105,FL,Florida,Polk,Federal,Onshore,Federal Onshore,County,County,"",Phosphate Raw Ore,Phosphate Raw Ore (tons),558663,0,136
Fiscal Year,0,2003,0,"",0,2003-01-01,"Florida, Santa Rosa",12113,FL,Florida,Santa Rosa,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),57,0,137
Fiscal Year,0,2003,0,"",0,2003-01-01,"Florida, Santa Rosa",12113,FL,Florida,Santa Rosa,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1145,0,138
Fiscal Year,0,2003,0,"",0,2003-01-01,"Idaho, Caribou",16029,ID,Idaho,Caribou,Federal,Onshore,Federal Onshore,County,County,"",Phosphate Raw Ore,Phosphate Raw Ore (tons),4721828,0,139
Fiscal Year,0,2003,0,"",0,2003-01-01,"Illinois, Clinton",17027,IL,Illinois,Clinton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),300,0,140
Fiscal Year,0,2003,0,"",0,2003-01-01,"Illinois, Clinton",17027,IL,Illinois,Clinton,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),26146,0,141
Fiscal Year,0,2003,0,"",0,2003-01-01,"Illinois, Fayette",17051,IL,Illinois,Fayette,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),97,0,142
Fiscal Year,0,2003,0,"",0,2003-01-01,"Illinois, Franklin",17055,IL,Illinois,Franklin,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),7853,0,143
Fiscal Year,0,2003,0,"",0,2003-01-01,"Illinois, Franklin",17055,IL,Illinois,Franklin,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),14987,0,144
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Comanche",20033,KS,Kansas,Comanche,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9066,0,145
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Ellsworth",20053,KS,Kansas,Ellsworth,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),20776,0,146
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Finney",20055,KS,Kansas,Finney,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),23230,0,147
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Finney",20055,KS,Kansas,Finney,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1846284,0,148
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Gove",20063,KS,Kansas,Gove,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1990,0,149
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Grant",20067,KS,Kansas,Grant,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),206723,0,150
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Hamilton",20075,KS,Kansas,Hamilton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),64599,0,151
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Haskell",20081,KS,Kansas,Haskell,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),30175,0,152
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Haskell",20081,KS,Kansas,Haskell,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),546589,0,153
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Kearny",20093,KS,Kansas,Kearny,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),21395,0,154
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Kearny",20093,KS,Kansas,Kearny,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3238687,0,155
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Lane",20101,KS,Kansas,Lane,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5693,0,156
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Meade",20119,KS,Kansas,Meade,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),17,0,157
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Meade",20119,KS,Kansas,Meade,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12713,0,158
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Morton",20129,KS,Kansas,Morton,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),37954,0,159
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Morton",20129,KS,Kansas,Morton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4960584,0,160
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Seward",20175,KS,Kansas,Seward,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),587,0,161
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Seward",20175,KS,Kansas,Seward,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),253458,0,162
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Stanton",20187,KS,Kansas,Stanton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),59950,0,163
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Stevens",20189,KS,Kansas,Stevens,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),58,0,164
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Stevens",20189,KS,Kansas,Stevens,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),543046,0,165
Fiscal Year,0,2003,0,"",0,2003-01-01,"Kansas, Trego",20195,KS,Kansas,Trego,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2555,0,166
