Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Blaine",40011,OK,Oklahoma,Blaine,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),321293,0,1851
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Blaine",40011,OK,Oklahoma,Blaine,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4516,0,1852
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Caddo",40015,OK,Oklahoma,Caddo,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),14863,0,1853
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Caddo",40015,OK,Oklahoma,Caddo,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),27,0,1854
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Canadian",40017,OK,Oklahoma,Canadian,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),200333,0,1855
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Canadian",40017,OK,Oklahoma,Canadian,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3206,0,1856
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Coal",40029,OK,Oklahoma,Coal,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),25875,0,1857
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Coal",40029,OK,Oklahoma,Coal,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1,0,1858
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Comanche",40031,OK,Oklahoma,Comanche,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1080,0,1859
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Creek",40037,OK,Oklahoma,Creek,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),40,0,1860
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Creek",40037,OK,Oklahoma,Creek,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),209,0,1861
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Custer",40039,OK,Oklahoma,Custer,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),393620,0,1862
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Custer",40039,OK,Oklahoma,Custer,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4333,0,1863
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Dewey",40043,OK,Oklahoma,Dewey,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),721481,0,1864
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Dewey",40043,OK,Oklahoma,Dewey,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),18075,0,1865
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Ellis",40045,OK,Oklahoma,Ellis,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),465184,0,1866
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Ellis",40045,OK,Oklahoma,Ellis,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),11139,0,1867
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Garfield",40047,OK,Oklahoma,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),114424,0,1868
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Garfield",40047,OK,Oklahoma,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1107,0,1869
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Garvin",40049,OK,Oklahoma,Garvin,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1011,0,1870
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Grady",40051,OK,Oklahoma,Grady,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),51489,0,1871
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Grady",40051,OK,Oklahoma,Grady,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1392,0,1872
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Greer",40055,OK,Oklahoma,Greer,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2121,0,1873
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Harper",40059,OK,Oklahoma,Harper,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),71314,0,1874
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Harper",40059,OK,Oklahoma,Harper,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),339,0,1875
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Haskell",40061,OK,Oklahoma,Haskell,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),371011,0,1876
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Hughes",40063,OK,Oklahoma,Hughes,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2926,0,1877
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Kingfisher",40073,OK,Oklahoma,Kingfisher,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),29060,0,1878
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Kingfisher",40073,OK,Oklahoma,Kingfisher,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),524,0,1879
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Latimer",40077,OK,Oklahoma,Latimer,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),199092,0,1880
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Le Flore",40079,OK,Oklahoma,Le Flore,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),714616,0,1881
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Le Flore",40079,OK,Oklahoma,Le Flore,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),77005,0,1882
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Lincoln",40081,OK,Oklahoma,Lincoln,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),101525,0,1883
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Lincoln",40081,OK,Oklahoma,Lincoln,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4067,0,1884
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Logan",40083,OK,Oklahoma,Logan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),458,0,1885
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Logan",40083,OK,Oklahoma,Logan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),11,0,1886
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Major",40093,OK,Oklahoma,Major,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1248428,0,1887
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Major",40093,OK,Oklahoma,Major,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),34561,0,1888
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, McClain",40087,OK,Oklahoma,McClain,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),119,0,1889
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, McIntosh",40091,OK,Oklahoma,McIntosh,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),30211,0,1890
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Oklahoma",40109,OK,Oklahoma,Oklahoma,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1406,0,1891
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Oklahoma",40109,OK,Oklahoma,Oklahoma,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),9,0,1892
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Payne",40119,OK,Oklahoma,Payne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),20796,0,1893
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Payne",40119,OK,Oklahoma,Payne,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),227,0,1894
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Pittsburg",40121,OK,Oklahoma,Pittsburg,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1190195,0,1895
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Roger Mills",40129,OK,Oklahoma,Roger Mills,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4755693,0,1896
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Roger Mills",40129,OK,Oklahoma,Roger Mills,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),70720,0,1897
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Sequoyah",40135,OK,Oklahoma,Sequoyah,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),29298,0,1898
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Texas",40139,OK,Oklahoma,Texas,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),327451,0,1899
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Texas",40139,OK,Oklahoma,Texas,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2186,0,1900
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Tillman",40141,OK,Oklahoma,Tillman,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),17739,0,1901
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Washita",40149,OK,Oklahoma,Washita,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4594,0,1902
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Washita",40149,OK,Oklahoma,Washita,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),184,0,1903
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Woods",40151,OK,Oklahoma,Woods,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1135088,0,1904
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Woods",40151,OK,Oklahoma,Woods,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),12515,0,1905
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Woodward",40153,OK,Oklahoma,Woodward,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),552005,0,1906
Calendar Year,2005,0,0,"",0,2005-01-01,"Oklahoma, Woodward",40153,OK,Oklahoma,Woodward,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2375,0,1907
Calendar Year,2005,0,0,"",0,2005-01-01,"Pennsylvania, Indiana",42063,PA,Pennsylvania,Indiana,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),5060,0,1908
Calendar Year,2005,0,0,"",0,2005-01-01,"Pennsylvania, Westmoreland",42129,PA,Pennsylvania,Westmoreland,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6164,0,1909
Calendar Year,2005,0,0,"",0,2005-01-01,"South Dakota, Fall River",46047,SD,South Dakota,Fall River,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9840,0,1910
Calendar Year,2005,0,0,"",0,2005-01-01,"South Dakota, Fall River",46047,SD,South Dakota,Fall River,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),25793,0,1911
Calendar Year,2005,0,0,"",0,2005-01-01,"South Dakota, Harding",46063,SD,South Dakota,Harding,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1488126,0,1912
Calendar Year,2005,0,0,"",0,2005-01-01,"South Dakota, Harding",46063,SD,South Dakota,Harding,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),147848,0,1913
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Bowie",48037,TX,Texas,Bowie,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2113,0,1914
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Bowie",48037,TX,Texas,Bowie,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),11947,0,1915
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Brazos",48041,TX,Texas,Brazos,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6,0,1916
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Brazos",48041,TX,Texas,Brazos,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1,0,1917
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Chambers",48071,TX,Texas,Chambers,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3330,0,1918
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Chambers",48071,TX,Texas,Chambers,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2887,0,1919
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Denton",48121,TX,Texas,Denton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),323205,0,1920
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Freestone",48161,TX,Texas,Freestone,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),200364,0,1921
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Freestone",48161,TX,Texas,Freestone,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),21,0,1922
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Galveston",48167,TX,Texas,Galveston,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),213635,0,1923
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Galveston",48167,TX,Texas,Galveston,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),108533,0,1924
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Gray",48179,TX,Texas,Gray,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),8829,0,1925
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Grayson",48181,TX,Texas,Grayson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),48205,0,1926
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Grayson",48181,TX,Texas,Grayson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),7830,0,1927
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Hemphill",48211,TX,Texas,Hemphill,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),19498,0,1928
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Hemphill",48211,TX,Texas,Hemphill,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),16,0,1929
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Hidalgo",48215,TX,Texas,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),79340,0,1930
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Hidalgo",48215,TX,Texas,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),370,0,1931
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Houston",48225,TX,Texas,Houston,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4,0,1932
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Houston",48225,TX,Texas,Houston,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),142275,0,1933
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Jackson",48239,TX,Texas,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),1369,0,1934
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Jackson",48239,TX,Texas,Jackson,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),2,0,1935
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Jasper",48241,TX,Texas,Jasper,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),2725,0,1936
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Jasper",48241,TX,Texas,Jasper,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1691,0,1937
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Jones",48253,TX,Texas,Jones,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),6572,0,1938
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Jones",48253,TX,Texas,Jones,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3383,0,1939
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Lee",48287,TX,Texas,Lee,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),29627,0,1940
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Lee",48287,TX,Texas,Lee,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1291,0,1941
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Live Oak",48297,TX,Texas,Live Oak,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),110914,0,1942
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, McMullen",48311,TX,Texas,McMullen,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),40258,0,1943
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, McMullen",48311,TX,Texas,McMullen,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3319,0,1944
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Nacogdoches",48347,TX,Texas,Nacogdoches,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12958,0,1945
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Newton",48351,TX,Texas,Newton,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),27,0,1946
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Newton",48351,TX,Texas,Newton,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),18,0,1947
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Nueces",48355,TX,Texas,Nueces,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),200973,0,1948
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Nueces",48355,TX,Texas,Nueces,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),699,0,1949
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Ochiltree",48357,TX,Texas,Ochiltree,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3419,0,1950
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Ochiltree",48357,TX,Texas,Ochiltree,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),4,0,1951
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Parker",48367,TX,Texas,Parker,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),16486,0,1952
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Sabine",48403,TX,Texas,Sabine,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),23728,0,1953
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Sabine",48403,TX,Texas,Sabine,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3181,0,1954
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, San Jacinto",48407,TX,Texas,San Jacinto,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),89567,0,1955
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, San Jacinto",48407,TX,Texas,San Jacinto,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),13037,0,1956
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Shelby",48419,TX,Texas,Shelby,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),12285507,0,1957
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Shelby",48419,TX,Texas,Shelby,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),80157,0,1958
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Starr",48427,TX,Texas,Starr,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9644114,0,1959
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Tarrant",48439,TX,Texas,Tarrant,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),500142,0,1960
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Taylor",48441,TX,Texas,Taylor,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),5155,0,1961
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Washington",48477,TX,Texas,Washington,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),235503,0,1962
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Washington",48477,TX,Texas,Washington,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),5664,0,1963
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Wheeler",48483,TX,Texas,Wheeler,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),3473,0,1964
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Wheeler",48483,TX,Texas,Wheeler,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),69,0,1965
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Wilbarger",48487,TX,Texas,Wilbarger,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),8912,0,1966
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Wilbarger",48487,TX,Texas,Wilbarger,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),791,0,1967
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Wise",48497,TX,Texas,Wise,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),413893,0,1968
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Wise",48497,TX,Texas,Wise,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),17330,0,1969
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Zapata",48505,TX,Texas,Zapata,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),802817,0,1970
Calendar Year,2005,0,0,"",0,2005-01-01,"Texas, Zapata",48505,TX,Texas,Zapata,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),100,0,1971
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Beaver",49001,UT,Utah,Beaver,Federal,Onshore,Federal Onshore,County,County,"","Geothermal - Electrical Generation, Thousands of Pounds","Geothermal - Electrical Generation, Thousands of Pounds",2290182691,0,1972
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Carbon",49007,UT,Utah,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),8596421,0,1973
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Carbon",49007,UT,Utah,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),21371903,0,1974
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Carbon",49007,UT,Utah,Carbon,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),7847,0,1975
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Daggett",49009,UT,Utah,Daggett,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),169677,0,1976
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Daggett",49009,UT,Utah,Daggett,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),157,0,1977
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Duchesne",49013,UT,Utah,Duchesne,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),4277316,0,1978
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Duchesne",49013,UT,Utah,Duchesne,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),1875729,0,1979
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Emery",49015,UT,Utah,Emery,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),4042060,0,1980
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Emery",49015,UT,Utah,Emery,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9106170,0,1981
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Emery",49015,UT,Utah,Emery,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),3165,0,1982
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Garfield",49017,UT,Utah,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9125,0,1983
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Garfield",49017,UT,Utah,Garfield,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),197778,0,1984
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Grand",49019,UT,Utah,Grand,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),5649648,0,1985
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Grand",49019,UT,Utah,Grand,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),78081,0,1986
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Piute",49031,UT,Utah,Piute,Federal,Onshore,Federal Onshore,County,County,"",Clay,Clay (tons),,0,1987
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, San Juan",49037,UT,Utah,San Juan,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),9452077,0,1988
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, San Juan",49037,UT,Utah,San Juan,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),320957,0,1989
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Sevier",49041,UT,Utah,Sevier,Federal,Onshore,Federal Onshore,County,County,"",Coal,Coal (tons),,0,1990
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Sevier",49041,UT,Utah,Sevier,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),563098,0,1991
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Summit",49043,UT,Utah,Summit,Federal,Onshore,Federal Onshore,County,County,"",Gas,Gas (mcf),252377,0,1992
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Summit",49043,UT,Utah,Summit,Federal,Onshore,Federal Onshore,County,County,"",Oil,Oil (bbl),49997,0,1993
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Magnesium Chloride Brine,Magnesium Chloride Brine (tons),,0,1994
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Manure Salts,Manure Salts (tons),,0,1995
Calendar Year,2005,0,0,"",0,2005-01-01,"Utah, Tooele",49045,UT,Utah,Tooele,Federal,Onshore,Federal Onshore,County,County,"",Potash,Potash (tons),,0,1996
