Fiscal Year,0,2012,0,"",0,2012-01-01,"Texas, Victoria",48469,TX,Texas,Victoria,Federal,Offshore,Federal Offshore,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",205.15,0,882
Fiscal Year,0,2012,0,"",0,2012-01-01,"Texas, Willacy",48489,TX,Texas,Willacy,Federal,Offshore,Federal - not tied to a location,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",236.22,0,883
Fiscal Year,0,2012,0,"",0,2012-01-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",28067.5,0,884
Fiscal Year,0,2012,0,"",0,2012-01-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",3701753.59,0,885
Fiscal Year,0,2012,0,"",0,2012-01-01,Alaska,02,AK,Alaska,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",3100755.83,0,886
Fiscal Year,0,2012,0,"",0,2012-01-01,California,06,CA,California,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",8545265.51,0,887
Fiscal Year,0,2012,0,"",0,2012-01-01,Florida,12,FL,Florida,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",1388.58,0,888
Fiscal Year,0,2012,0,"",0,2012-01-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",19765177.22,0,889
Fiscal Year,0,2012,0,"",0,2012-01-01,Massachusetts,25,MA,Massachusetts,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",23835.06,0,890
Fiscal Year,0,2012,0,"",0,2012-01-01,Mississippi,28,MS,Mississippi,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",129441.43,0,891
Fiscal Year,0,2012,0,"",0,2012-01-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",1390477.38,0,892
Fiscal Year,0,2012,0,"",0,2012-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,"",Onshore,Not tied to a commodity,"",489059561.73,0,893
Fiscal Year,0,2012,0,"",0,2012-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",U.S. Treasury - GoMESA,Specific Fund,U.S. Treasury - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",635463.24,0,894
Fiscal Year,0,2012,0,"",0,2012-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,"",Offshore,Not tied to a commodity,"",5705170929.42,0,895
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Native American tribes and individuals,Native American tribes and individuals,American Indian Tribes,"",Onshore,Not tied to a commodity,"",932956397.2,0,896
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Historic Preservation Fund,Specific Fund,Historic Preservation Fund,"",Offshore,Not tied to a commodity,"",150000000,0,897
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Land and Water Conservation Fund,Specific Fund,Land & Water Conservation Fund,"",Offshore,Not tied to a commodity,"",894036704.95,0,898
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Land & Water Conservation Fund - GoMESA,Specific Fund,Land & Water Conservation Fund - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1543777.36,0,899
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation,Specific Fund,Reclamation,"",Onshore,Not tied to a commodity,"",1592181337,0,900
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other,Specific Fund,Other,"",Offshore,Not tied to a commodity,"",228785871.95,0,901
Fiscal Year,0,2013,0,"",0,2013-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other,Specific Fund,Other,"",Onshore,Not tied to a commodity,"",168544944.88,0,902
Fiscal Year,0,2013,0,"",0,2013-01-01,Alabama,01,AL,Alabama,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",2260241.4,0,903
Fiscal Year,0,2013,0,"",0,2013-01-01,Alaska,02,AK,Alaska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",15695140.06,0,904
Fiscal Year,0,2013,0,"",0,2013-01-01,Arizona,04,AZ,Arizona,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",35279.91,0,905
Fiscal Year,0,2013,0,"",0,2013-01-01,Arkansas,05,AR,Arkansas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1321553.01,0,906
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",11755.99,0,907
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Inyo",06027,CA,California,Inyo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",189839.62,0,908
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Lake",06033,CA,California,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",802134.56,0,909
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Lassen",06035,CA,California,Lassen,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",17110.64,0,910
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Mendocino",06045,CA,California,Mendocino,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",750,0,911
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Mono",06051,CA,California,Mono,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",51852.41,0,912
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Siskiyou",06093,CA,California,Siskiyou,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",17386.39,0,913
Fiscal Year,0,2013,0,"",0,2013-01-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1119660.77,0,914
Fiscal Year,0,2013,0,"",0,2013-01-01,California,06,CA,California,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",91606664.37,0,915
Fiscal Year,0,2013,0,"",0,2013-01-01,"Colorado, Chaffee",08015,CO,Colorado,Chaffee,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",759.2,0,916
Fiscal Year,0,2013,0,"",0,2013-01-01,"Colorado, Gunnison",08051,CO,Colorado,Gunnison,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",13873.91,0,917
Fiscal Year,0,2013,0,"",0,2013-01-01,Colorado,08,CO,Colorado,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",129646596.6,0,918
Fiscal Year,0,2013,0,"",0,2013-01-01,Florida,12,FL,Florida,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",654638.77,0,919
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Bingham",16011,ID,Idaho,Bingham,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",31.71,0,920
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Blaine",16013,ID,Idaho,Blaine,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",404.5,0,921
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Bonneville",16019,ID,Idaho,Bonneville,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",38.05,0,922
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Camas",16025,ID,Idaho,Camas,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",305.5,0,923
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Canyon",16027,ID,Idaho,Canyon,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",518.22,0,924
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Caribou",16029,ID,Idaho,Caribou,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",102.73,0,925
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Cassia",16031,ID,Idaho,Cassia,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",9308.18,0,926
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Payette",16075,ID,Idaho,Payette,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",17191.53,0,927
Fiscal Year,0,2013,0,"",0,2013-01-01,"Idaho, Washington",16087,ID,Idaho,Washington,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",9554.53,0,928
Fiscal Year,0,2013,0,"",0,2013-01-01,Idaho,16,ID,Idaho,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",4996080.77,0,929
Fiscal Year,0,2013,0,"",0,2013-01-01,Illinois,17,IL,Illinois,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",211968.09,0,930
Fiscal Year,0,2013,0,"",0,2013-01-01,Indiana,18,IN,Indiana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",3147.74,0,931
Fiscal Year,0,2013,0,"",0,2013-01-01,Kansas,20,KS,Kansas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1214098.87,0,932
Fiscal Year,0,2013,0,"",0,2013-01-01,Kentucky,21,KY,Kentucky,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",446887.49,0,933
Fiscal Year,0,2013,0,"",0,2013-01-01,Louisiana,22,LA,Louisiana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",2607490.43,0,934
Fiscal Year,0,2013,0,"",0,2013-01-01,Michigan,26,MI,Michigan,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",135489.01,0,935
Fiscal Year,0,2013,0,"",0,2013-01-01,Minnesota,27,MN,Minnesota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",23305.3,0,936
Fiscal Year,0,2013,0,"",0,2013-01-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1093009.06,0,937
Fiscal Year,0,2013,0,"",0,2013-01-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",2974766.51,0,938
Fiscal Year,0,2013,0,"",0,2013-01-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",36168220.97,0,939
Fiscal Year,0,2013,0,"",0,2013-01-01,Nebraska,31,NE,Nebraska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",26734.53,0,940
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Churchill",32001,NV,Nevada,Churchill,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",533630.47,0,941
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Elko",32007,NV,Nevada,Elko,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",48103.25,0,942
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Esmeralda",32009,NV,Nevada,Esmeralda,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",115746.91,0,943
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Eureka",32011,NV,Nevada,Eureka,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",11801.94,0,944
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Humboldt",32013,NV,Nevada,Humboldt,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",61582,0,945
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Lander",32015,NV,Nevada,Lander,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",133460.63,0,946
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Lyon",32019,NV,Nevada,Lyon,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",5961.1,0,947
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Mineral",32021,NV,Nevada,Mineral,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",29104.65,0,948
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Nye",32023,NV,Nevada,Nye,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",15979.85,0,949
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Pershing",32027,NV,Nevada,Pershing,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",73530.04,0,950
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, Washoe",32031,NV,Nevada,Washoe,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",30322.43,0,951
Fiscal Year,0,2013,0,"",0,2013-01-01,"Nevada, White Pine",32033,NV,Nevada,White Pine,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",12474.84,0,952
Fiscal Year,0,2013,0,"",0,2013-01-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",7746989.15,0,953
Fiscal Year,0,2013,0,"",0,2013-01-01,"New Mexico, Dona Ana",35013,NM,New Mexico,Dona Ana,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",25645.32,0,954
Fiscal Year,0,2013,0,"",0,2013-01-01,"New Mexico, Hidalgo Caounty",35023,NM,New Mexico,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",3118.65,0,955
Fiscal Year,0,2013,0,"",0,2013-01-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",478732193.9,0,956
Fiscal Year,0,2013,0,"",0,2013-01-01,North Carolina,37,NC,North Carolina,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",37.49,0,957
Fiscal Year,0,2013,0,"",0,2013-01-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",90290490.48,0,958
Fiscal Year,0,2013,0,"",0,2013-01-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",266026.9,0,959
Fiscal Year,0,2013,0,"",0,2013-01-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",4283474.02,0,960
Fiscal Year,0,2013,0,"",0,2013-01-01,"Oregon, Deschutes",41017,OR,Oregon,Deschutes,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",40822.17,0,961
Fiscal Year,0,2013,0,"",0,2013-01-01,"Oregon, Hood River",41027,OR,Oregon,Hood River,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1924.57,0,962
Fiscal Year,0,2013,0,"",0,2013-01-01,"Oregon, Lake",41037,OR,Oregon,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",29463.61,0,963
Fiscal Year,0,2013,0,"",0,2013-01-01,Oregon,41,OR,Oregon,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",300720.63,0,964
Fiscal Year,0,2013,0,"",0,2013-01-01,Pennsylvania,42,PA,Pennsylvania,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",69968.21,0,965
Fiscal Year,0,2013,0,"",0,2013-01-01,South Dakota,46,SD,South Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1036873.76,0,966
Fiscal Year,0,2013,0,"",0,2013-01-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",15771654.85,0,967
Fiscal Year,0,2013,0,"",0,2013-01-01,"Utah, Beaver",49001,UT,Utah,Beaver,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",74086.89,0,968
Fiscal Year,0,2013,0,"",0,2013-01-01,"Utah, Iron",49021,UT,Utah,Iron,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1202.86,0,969
Fiscal Year,0,2013,0,"",0,2013-01-01,"Utah, Juab",49023,UT,Utah,Juab,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",46643.82,0,970
Fiscal Year,0,2013,0,"",0,2013-01-01,"Utah, Millard",49027,UT,Utah,Millard,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",37341.58,0,971
Fiscal Year,0,2013,0,"",0,2013-01-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",138126632.3,0,972
Fiscal Year,0,2013,0,"",0,2013-01-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",42863.38,0,973
Fiscal Year,0,2013,0,"",0,2013-01-01,"Washington, Whatcom",53073,WA,Washington,Whatcom,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",2001.68,0,974
Fiscal Year,0,2013,0,"",0,2013-01-01,Washington,53,WA,Washington,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",4651.5,0,975
Fiscal Year,0,2013,0,"",0,2013-01-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",163547.46,0,976
Fiscal Year,0,2013,0,"",0,2013-01-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",932475423.9,0,977
Fiscal Year,0,2013,0,"",0,2013-01-01,"Alabama, Baldwin",01003,AL,Alabama,Baldwin,Federal,Offshore,Federal - not tied to a location,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",8824.32,0,978
Fiscal Year,0,2013,0,"",0,2013-01-01,"Alabama, Mobile",01097,AL,Alabama,Mobile,Federal,Offshore,Federal - not tied to a location,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",9830.34,0,979
Fiscal Year,0,2013,0,"",0,2013-01-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",69861.71,0,980
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Assumption",22007,LA,Louisiana,Assumption,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",662.2,0,981
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Calcasieu",22019,LA,Louisiana,Calcasieu,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",927.55,0,982
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Cameron",22023,LA,Louisiana,Cameron,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1042.28,0,983
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Iberia",22045,LA,Louisiana,Iberia,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",890.18,0,984
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Jefferson",22051,LA,Louisiana,Jefferson,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1749.89,0,985
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Lafourche",22057,LA,Louisiana,Lafourche,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1028.64,0,986
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Livingston",22063,LA,Louisiana,Livingston,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",933.16,0,987
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Orleans",22071,LA,Louisiana,Orleans,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1548.29,0,988
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Plaquemines",22075,LA,Louisiana,Plaquemines,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",2088.83,0,989
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. Bernard",22087,LA,Louisiana,St. Bernard,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1171.68,0,990
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. Charles",22089,LA,Louisiana,St. Charles,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",815.26,0,991
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. James",22093,LA,Louisiana,St. James,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",680.54,0,992
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. John the Baptist",22095,LA,Louisiana,St. John the Baptist,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",752.92,0,993
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. Martin",22099,LA,Louisiana,St. Martin,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",719.41,0,994
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. Mary",22101,LA,Louisiana,St. Mary,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",737.44,0,995
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, St. Tammany",22103,LA,Louisiana,St. Tammany,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1296.79,0,996
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Tangipahoa",22105,LA,Louisiana,Tangipahoa,Federal,Offshore,Federal Offshore,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",936.39,0,997
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Terrebonne",22109,LA,Louisiana,Terrebonne,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",1382.9,0,998
Fiscal Year,0,2013,0,"",0,2013-01-01,"Louisiana, Vermilion",22113,LA,Louisiana,Vermilion,Federal,Offshore,Federal - not tied to a location,County,Parish,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",828.19,0,999
Fiscal Year,0,2013,0,"",0,2013-01-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",75621.03,0,1000
Fiscal Year,0,2013,0,"",0,2013-01-01,"Mississippi, Hancock",28045,MS,Mississippi,Hancock,Federal,Offshore,Federal - not tied to a location,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",3063.89,0,1001
Fiscal Year,0,2013,0,"",0,2013-01-01,"Mississippi, Harrison",28047,MS,Mississippi,Harrison,Federal,Offshore,Federal - not tied to a location,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",6545.16,0,1002
Fiscal Year,0,2013,0,"",0,2013-01-01,"Mississippi, Jackson",28059,MS,Mississippi,Jackson,Federal,Offshore,Federal - not tied to a location,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",7326.68,0,1003
Fiscal Year,0,2013,0,"",0,2013-01-01,Mississippi,28,MS,Mississippi,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",63424.29,0,1004
Fiscal Year,0,2013,0,"",0,2013-01-01,"Texas, Aransas",48007,TX,Texas,Aransas,Federal,Offshore,Federal Offshore,County,County,"",County,County,State - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",275.57,0,1005
