Calendar Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2014,Federal,Onshore,WV,Wyoming,54109,,Gas (mcf),928
2014,Federal,Onshore,WY,Albany,56001,,Gas (mcf),"22,816"
2014,Federal,Onshore,WY,Albany,56001,,Oil (bbl),"17,978"
2014,Federal,Onshore,WY,Big Horn,56003,,Gas (mcf),"1,411,248"
2014,Federal,Onshore,WY,Big Horn,56003,,Oil (bbl),"570,490"
2014,Federal,Onshore,WY,Campbell,56005,,Coal (ton),"306,733,811"
2014,Federal,Onshore,WY,Campbell,56005,,Gas (mcf),"59,705,667"
2014,Federal,Onshore,WY,Campbell,56005,,Oil (bbl),"7,815,107"
2014,Federal,Onshore,WY,Carbon,56007,,Gas (mcf),"60,045,665"
2014,Federal,Onshore,WY,Carbon,56007,,Oil (bbl),"740,681"
2014,Federal,Onshore,WY,Converse,56009,,Coal (ton),"29,704,239"
2014,Federal,Onshore,WY,Converse,56009,,Gas (mcf),"11,239,496"
2014,Federal,Onshore,WY,Converse,56009,,Oil (bbl),"4,332,932"
2014,Federal,Onshore,WY,Crook,56011,,Gas (mcf),"25,466"
2014,Federal,Onshore,WY,Crook,56011,,Oil (bbl),"628,192"
2014,Federal,Onshore,WY,Fremont,56013,,Gas (mcf),"94,322,954"
2014,Federal,Onshore,WY,Fremont,56013,,Oil (bbl),"792,504"
2014,Federal,Onshore,WY,Hot Springs,56017,,Gas (mcf),"214,903"
2014,Federal,Onshore,WY,Hot Springs,56017,,Oil (bbl),"1,891,440"
2014,Federal,Onshore,WY,Johnson,56019,,Gas (mcf),"118,662,732"
2014,Federal,Onshore,WY,Johnson,56019,,Oil (bbl),"1,337,606"
2014,Federal,Onshore,WY,Laramie,56021,,Gas (mcf),"2,965"
2014,Federal,Onshore,WY,Laramie,56021,,Oil (bbl),"12,917"
2014,Federal,Onshore,WY,Lincoln,56023,,Coal (ton),"650,693"
2014,Federal,Onshore,WY,Lincoln,56023,,Gas (mcf),"35,096,932"
2014,Federal,Onshore,WY,Lincoln,56023,,Oil (bbl),"261,872"
2014,Federal,Onshore,WY,Lincoln,56023,,Salt (ton),"287,000"
2014,Federal,Onshore,WY,Natrona,56025,,Gas (mcf),"15,070,440"
2014,Federal,Onshore,WY,Natrona,56025,,Oil (bbl),"5,452,013"
2014,Federal,Onshore,WY,Niobrara,56027,,Gas (mcf),"518,932"
2014,Federal,Onshore,WY,Niobrara,56027,,Oil (bbl),"633,826"
2014,Federal,Onshore,WY,Park,56029,,Gas (mcf),"5,720,705"
2014,Federal,Onshore,WY,Park,56029,,Oil (bbl),"4,232,453"
2014,Federal,Onshore,WY,Sheridan,56033,,Gas (mcf),"2,516,484"
2014,Federal,Onshore,WY,Sheridan,56033,,Oil (bbl),"9,257"
2014,Federal,Onshore,WY,Sublette,56035,,Gas (mcf),"931,042,480"
2014,Federal,Onshore,WY,Sublette,56035,,Oil (bbl),"5,829,354"
2014,Federal,Onshore,WY,Sweetwater,56037,,Coal (ton),"3,611,250"
2014,Federal,Onshore,WY,Sweetwater,56037,,Gas (mcf),"139,152,995"
2014,Federal,Onshore,WY,Sweetwater,56037,,Oil (bbl),"2,709,934"
2014,Federal,Onshore,WY,Sweetwater,56037,,Purge liquor (ton),"91,878"
2014,Federal,Onshore,WY,Sweetwater,56037,,Soda ash (ton),"6,075,994"
2014,Federal,Onshore,WY,Sweetwater,56037,,Sodium bi-carbonate (ton),"107,022"
2014,Federal,Onshore,WY,Sweetwater,56037,,Sodium sesquicarbonate (ton),"136,506"
2014,Federal,Onshore,WY,Sweetwater,56037,,Sulfide (ton),"41,442"
2014,Federal,Onshore,WY,Sweetwater,56037,,Trona ore (ton),"157,852"
2014,Federal,Onshore,WY,Uinta,56041,,Gas (mcf),"40,353,277"
2014,Federal,Onshore,WY,Uinta,56041,,Oil (bbl),"443,110"
2014,Federal,Onshore,WY,Washakie,56043,,Gas (mcf),"614,163"
2014,Federal,Onshore,WY,Washakie,56043,,Oil (bbl),"547,518"
2014,Federal,Onshore,WY,Weston,56045,,Gas (mcf),"829,684"
2014,Federal,Onshore,WY,Weston,56045,,Oil (bbl),"343,307"
2014,Mixed Exploratory,Onshore,AR,Scott,05127,,Gas (mcf),"7,289"
2014,Mixed Exploratory,Onshore,AR,Sebastian,05131,,Gas (mcf),"2,365"
2014,Mixed Exploratory,Onshore,CA,Kern,06029,,Gas (mcf),"25,648"
2014,Mixed Exploratory,Onshore,CA,Kern,06029,,Oil (bbl),"20,023"
2014,Mixed Exploratory,Onshore,CA,San Luis Obispo,06079,,Gas (mcf),"29,038"
2014,Mixed Exploratory,Onshore,CA,San Luis Obispo,06079,,Oil (bbl),"5,673"
2014,Mixed Exploratory,Onshore,CO,Delta,08029,,Gas (mcf),"35,427"
2014,Mixed Exploratory,Onshore,CO,Delta,08029,,Oil (bbl),"1,160"
2014,Mixed Exploratory,Onshore,CO,Garfield,08045,,Gas (mcf),"390,760"
2014,Mixed Exploratory,Onshore,CO,Garfield,08045,,Oil (bbl),5
2014,Mixed Exploratory,Onshore,CO,Gunnison,08051,,Gas (mcf),"33,412"
2014,Mixed Exploratory,Onshore,CO,Jackson,08057,,Gas (mcf),"18,600"
2014,Mixed Exploratory,Onshore,CO,Jackson,08057,,Oil (bbl),"32,139"
2014,Mixed Exploratory,Onshore,CO,Mesa,08077,,Gas (mcf),"1,144,219"
2014,Mixed Exploratory,Onshore,CO,Mesa,08077,,Oil (bbl),773
2014,Mixed Exploratory,Onshore,CO,Moffat,08081,,Gas (mcf),"90,850"
2014,Mixed Exploratory,Onshore,CO,Moffat,08081,,Oil (bbl),"26,878"
2014,Mixed Exploratory,Onshore,CO,Rio Blanco,08103,,Gas (mcf),"623,866"
2014,Mixed Exploratory,Onshore,CO,Rio Blanco,08103,,Oil (bbl),"18,277"
2014,Mixed Exploratory,Onshore,CO,Routt,08107,,Gas (mcf),"31,519"
2014,Mixed Exploratory,Onshore,CO,Routt,08107,,Oil (bbl),"3,903"
2014,Mixed Exploratory,Onshore,CO,San Miguel,08113,,Gas (mcf),"93,517"
2014,Mixed Exploratory,Onshore,CO,San Miguel,08113,,Oil (bbl),2
2014,Mixed Exploratory,Onshore,MT,Fallon,30025,,Gas (mcf),576
2014,Mixed Exploratory,Onshore,MT,Fallon,30025,,Oil (bbl),"18,039"
2014,Mixed Exploratory,Onshore,MT,Glacier,30035,,Gas (mcf),"3,817"
2014,Mixed Exploratory,Onshore,MT,Glacier,30035,,Oil (bbl),"3,180"
2014,Mixed Exploratory,Onshore,MT,Liberty,30051,,Gas (mcf),"17,569"
2014,Mixed Exploratory,Onshore,MT,Liberty,30051,,Oil (bbl),"7,028"
2014,Mixed Exploratory,Onshore,NM,Eddy,35015,,Gas (mcf),"4,455,107"
2014,Mixed Exploratory,Onshore,NM,Eddy,35015,,Oil (bbl),"1,128,040"
2014,Mixed Exploratory,Onshore,NM,Lea,35025,,Gas (mcf),"323,519"
2014,Mixed Exploratory,Onshore,NM,Lea,35025,,Oil (bbl),"128,647"
2014,Mixed Exploratory,Onshore,NM,Rio Arriba,35039,,Gas (mcf),"48,966"
2014,Mixed Exploratory,Onshore,NM,San Juan,35045,,Gas (mcf),"93,725"
2014,Mixed Exploratory,Onshore,NM,San Juan,35045,,Oil (bbl),184
2014,Mixed Exploratory,Onshore,OK,Major,40093,,Gas (mcf),"3,893"
2014,Mixed Exploratory,Onshore,OK,Major,40093,,Oil (bbl),104
2014,Mixed Exploratory,Onshore,TX,Shelby,48419,,Gas (mcf),"122,166"
2014,Mixed Exploratory,Onshore,UT,Grand,49019,,Oil (bbl),321
2014,Mixed Exploratory,Onshore,UT,Uintah,49047,,Gas (mcf),"19,124"
2014,Mixed Exploratory,Onshore,UT,Uintah,49047,,Oil (bbl),"12,377"
2014,Mixed Exploratory,Onshore,WY,Campbell,56005,,Gas (mcf),"696,838"
2014,Mixed Exploratory,Onshore,WY,Campbell,56005,,Oil (bbl),"4,261"
2014,Mixed Exploratory,Onshore,WY,Carbon,56007,,Gas (mcf),"195,108"
2014,Mixed Exploratory,Onshore,WY,Carbon,56007,,Oil (bbl),"2,006"
2014,Mixed Exploratory,Onshore,WY,Converse,56009,,Gas (mcf),"1,199,136"
2014,Mixed Exploratory,Onshore,WY,Converse,56009,,Oil (bbl),"398,130"
2014,Mixed Exploratory,Onshore,WY,Crook,56011,,Oil (bbl),373
2014,Mixed Exploratory,Onshore,WY,Fremont,56013,,Oil (bbl),843
2014,Mixed Exploratory,Onshore,WY,Johnson,56019,,Gas (mcf),"16,124,055"
2014,Mixed Exploratory,Onshore,WY,Johnson,56019,,Oil (bbl),223
2014,Mixed Exploratory,Onshore,WY,Lincoln,56023,,Gas (mcf),"299,569"
2014,Mixed Exploratory,Onshore,WY,Lincoln,56023,,Oil (bbl),"1,900"
2014,Mixed Exploratory,Onshore,WY,Niobrara,56027,,Gas (mcf),"6,709"
2014,Mixed Exploratory,Onshore,WY,Niobrara,56027,,Oil (bbl),"3,384"
2014,Mixed Exploratory,Onshore,WY,Park,56029,,Gas (mcf),"1,518"
2014,Mixed Exploratory,Onshore,WY,Sweetwater,56037,,Gas (mcf),"1,680,444"
2014,Mixed Exploratory,Onshore,WY,Sweetwater,56037,,Oil (bbl),"44,562"
2014,Native American,Onshore,,,,,Cinders (ton),"2,857"
2014,Native American,Onshore,,,,,Coal (ton),"19,926,825"
2014,Native American,Onshore,,,,,Coal-bituminous-raw (ton),"2,194"
2014,Native American,Onshore,,,,,Copper concentrate (ton),"4,803"
2014,Native American,Onshore,,,,,Gas (mcf),"323,994,173"
2014,Native American,Onshore,,,,,Geothermal - electrical generation (kilowatt hours),"1,613,322"
2014,Native American,Onshore,,,,,Gypsum (ton),"221,951"
2014,Native American,Onshore,,,,,Molybdenum concentrate (ton),24
2014,Native American,Onshore,,,,,Oil (bbl),"62,247,761"
2014,Native American,Onshore,,,,,Sand/gravel (ton),"1,416,806"
2014,Native American,Onshore,,,,,Sand/gravel-cubic yards (cyd),"8,236"
2015,Federal,Offshore,,,,Offshore Alaska,Gas (mcf),"2,713"
2015,Federal,Offshore,,,,Offshore Alaska,Oil (bbl),77
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),392
2015,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"10,868"
2015,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"8,932"
2015,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"600,482"
2015,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"2,036,455"
2015,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"11,068,879"
2015,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"6,172,590"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"658,025"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"746,313"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"4,065,579"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"794,203"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"638,561"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),384
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"3,404,660"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"33,569"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"6,726,758"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,842,651"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"51,824,088"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"3,450,158"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"17,918,264"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"9,251,088"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"13,690,943"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"3,625,567"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"514,354"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"56,867"
2015,Federal,Offshore,,,,Offshore Gulf of America,Salt (ton),"16,948"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"21,675,407"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"6,840,988"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"18,173,091"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"6,281,862"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"46,599"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),120
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"47,954,610"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"3,411,103"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"12,921,479"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"4,076,486"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"10,425,022"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"2,154,683"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"1,239,544"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,081,647"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"5,048,053"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"643,671"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"3,201,532"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"452,950"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"37,478,439"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"6,247,563"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"19,096,411"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,830,231"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"103,985"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"114,754"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"35,498,889"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"7,429,713"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"13,237,178"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"4,259,438"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"6,218,386"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"4,402,647"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"23,758,786"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,227,587"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"27,037,165"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"654,748"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"3,394,554"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"283,769"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"3,285,122"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"18,046"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"22,894,267"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"7,113,759"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"2,297,400"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"680,900"
2015,Federal,Offshore,,,,Offshore Alaska,Gas (mcf),"32,246,816"
2015,Federal,Offshore,,,,Offshore Alaska,Oil (bbl),"609,835"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"58,212,012"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"29,133,728"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"10,809,147"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"3,188,864"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"18,827,457"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,808,396"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"19,887,510"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"3,976,638"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"8,427,563"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"5,807,527"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"132,986,579"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"37,856,004"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"115,548,593"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"150,395,807"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"104,014,386"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"22,757,307"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"4,197,734"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"277,344,040"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"172,786,044"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"34,358,265"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"6,792"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"355,772"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),737
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"45,888,930"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"14,158,927"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"6,350,130"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"27,548,441"
2015,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"1,342,472"
2015,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"745,791"
2015,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"1,785,309"
2015,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"2,487,272"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),89
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),1
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"11,370,039"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"13,418"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"1,678,992"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),818
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"2,207,563"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,785"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"6,799,146"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,286,782"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"7,644,946"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"241,306"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"204,189"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"2,816"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"5,835,356"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"593,646"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"10,027,599"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"2,312,629"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"5,395,577"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"29,532"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"9,277"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"23,614"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"3,154,392"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"18,628"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"377,224"
2015,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"750,729"
2015,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"8,376"
2015,Federal,Onshore,AK,Harrison Bay,02185,,Gas (mcf),709
2015,Federal,Onshore,AK,Harrison Bay,02185,,Oil (bbl),"4,565"
2015,Federal,Onshore,AK,Kenai (Post),02122,,Gas (mcf),"11,202,743"
2015,Federal,Onshore,AK,Kenai (Post),02122,,Oil (bbl),"952,326"
2015,Federal,Onshore,AK,Tyonek,02122,,Gas (mcf),"5,435,092"
2015,Federal,Onshore,AL,Baldwin,01003,,Gas (mcf),"23,373"
2015,Federal,Onshore,AL,Baldwin,01003,,Oil (bbl),10
2015,Federal,Onshore,AL,Choctaw,01023,,Oil (bbl),60
2015,Federal,Onshore,AL,Conecuh,01035,,Oil (bbl),"1,182"
2015,Federal,Onshore,AL,Covington,01039,,Oil (bbl),"3,856"
2015,Federal,Onshore,AL,Escambia,01053,,Gas (mcf),"9,319"
2015,Federal,Onshore,AL,Escambia,01053,,Oil (bbl),"30,673"
2015,Federal,Onshore,AL,Jefferson,01073,,Coal (ton),"10,657"
2015,Federal,Onshore,AL,Lamar,01075,,Gas (mcf),243
2015,Federal,Onshore,AL,Lamar,01075,,Oil (bbl),597
2015,Federal,Onshore,AL,Mobile,01097,,Gas (mcf),663
2015,Federal,Onshore,AL,Mobile,01097,,Oil (bbl),"3,998"
2015,Federal,Onshore,AL,Mobile Offshore,01097,,Gas (mcf),"13,476,502"
2015,Federal,Onshore,AL,Mobile Offshore,01097,,Oil (bbl),10
2015,Federal,Onshore,AL,Tuscaloosa,01125,,Coal (ton),"16,197"
2015,Federal,Onshore,AL,Tuscaloosa,01125,,Gas (mcf),"408,761"
2015,Federal,Onshore,AL,Walker,01127,,Coal (ton),"8,881"
2015,Federal,Onshore,AR,Cleburne,05023,,Gas (mcf),"1,009,433"
2015,Federal,Onshore,AR,Columbia,05027,,Gas (mcf),"2,184"
2015,Federal,Onshore,AR,Columbia,05027,,Oil (bbl),2
2015,Federal,Onshore,AR,Conway,05029,,Gas (mcf),"1,583,005"
2015,Federal,Onshore,AR,Crawford,05033,,Gas (mcf),"89,139"
2015,Federal,Onshore,AR,Faulkner,05045,,Gas (mcf),"1,347,959"
2015,Federal,Onshore,AR,Franklin,05047,,Gas (mcf),"118,626"
2015,Federal,Onshore,AR,Johnson,05071,,Gas (mcf),"321,895"
2015,Federal,Onshore,AR,Logan,05083,,Gas (mcf),"3,632,369"
2015,Federal,Onshore,AR,Montgomery,05097,,Quartz crystal (lb),"4,701"
2015,Federal,Onshore,AR,Pope,05115,,Gas (mcf),"117,008"
2015,Federal,Onshore,AR,Sebastian,05131,,Gas (mcf),"2,553,968"
2015,Federal,Onshore,AR,Sharp,05135,,Gas (mcf),"27,791"
2015,Federal,Onshore,AR,Van Buren,05141,,Gas (mcf),"2,360,967"
2015,Federal,Onshore,AR,White,05145,,Gas (mcf),"386,518"
2015,Federal,Onshore,AR,Yell,05149,,Gas (mcf),"382,442"
2015,Federal,Onshore,CA,Contra Costa,06013,,Gas (mcf),637
2015,Federal,Onshore,CA,Contra Costa,06013,,Oil (bbl),1
2015,Federal,Onshore,CA,Fresno,06019,,Gas (mcf),"30,587"
2015,Federal,Onshore,CA,Fresno,06019,,Oil (bbl),"42,893"
2015,Federal,Onshore,CA,Glenn,06021,,Gas (mcf),"5,675"
2015,Federal,Onshore,CA,Imperial,06025,,Geothermal - electrical generation (kilowatt hours),"317,957,224"
2015,Federal,Onshore,CA,Inyo,06027,,Geothermal - electrical generation (kilowatt hours),"295,037,530"
2015,Federal,Onshore,CA,Inyo,06027,,Geothermal - sulfur (lton),"2,401"
2015,Federal,Onshore,CA,Kern,06029,,Gas (mcf),"9,052,127"
2015,Federal,Onshore,CA,Kern,06029,,Oil (bbl),"12,414,295"
2015,Federal,Onshore,CA,Kings,06031,,Gas (mcf),"107,027"
2015,Federal,Onshore,CA,Kings,06031,,Oil (bbl),"92,119"
2015,Federal,Onshore,CA,Lake,06033,,Geothermal - electrical generation (thousands of pounds),"18,069,652"
2015,Federal,Onshore,CA,Lassen,06035,,Geothermal - direct utilization (millions of btus),"170,924"
2015,Federal,Onshore,CA,Lassen,06035,,Geothermal - electrical generation (other),"666,434"
2015,Federal,Onshore,CA,Los Angeles,06037,,Gas (mcf),"152,743"
2015,Federal,Onshore,CA,Los Angeles,06037,,Oil (bbl),"422,488"
2015,Federal,Onshore,CA,Mono,06051,,Geothermal - electrical generation (kilowatt hours),"170,235,946"
2015,Federal,Onshore,CA,Monterey,06053,,Gas (mcf),"1,668"
2015,Federal,Onshore,CA,Monterey,06053,,Oil (bbl),"14,573"
2015,Federal,Onshore,CA,Sacramento,06067,,Gas (mcf),"546,344"
2015,Federal,Onshore,CA,Sacramento,06067,,Oil (bbl),155
2015,Federal,Onshore,CA,San Benito,06069,,Gas (mcf),140
2015,Federal,Onshore,CA,San Benito,06069,,Oil (bbl),556
2015,Federal,Onshore,CA,San Bernardino,06071,,Anhydrous sodium sulfate (ton),"151,630"
2015,Federal,Onshore,CA,San Bernardino,06071,,Borax-decahydrate (ton),"49,351"
2015,Federal,Onshore,CA,San Bernardino,06071,,Borax-pentahydrate (ton),"82,534"
2015,Federal,Onshore,CA,San Bernardino,06071,,Boric acid (ton),"29,548"
2015,Federal,Onshore,CA,San Bernardino,06071,,Gold ore (ton),1
2015,Federal,Onshore,CA,San Bernardino,06071,,Salt (ton),"261,562"
2015,Federal,Onshore,CA,San Bernardino,06071,,Soda ash (ton),"826,489"
2015,Federal,Onshore,CA,San Bernardino,06071,,Sodium bi-carbonate (ton),"13,998"
2015,Federal,Onshore,CA,San Joaquin,06077,,Gas (mcf),"3,471"
2015,Federal,Onshore,CA,San Luis Obispo,06079,,Gas (mcf),"3,051"
2015,Federal,Onshore,CA,San Luis Obispo,06079,,Oil (bbl),"7,832"
2015,Federal,Onshore,CA,Santa Barbara,06083,,Gas (mcf),"58,421"
2015,Federal,Onshore,CA,Santa Barbara,06083,,Oil (bbl),"58,389"
2015,Federal,Onshore,CA,Solano,06095,,Gas (mcf),"2,382,231"
2015,Federal,Onshore,CA,Solano,06095,,Oil (bbl),691
2015,Federal,Onshore,CA,Sonoma,06097,,Geothermal - electrical generation (thousands of pounds),"24,601,981"
2015,Federal,Onshore,CA,Ventura,06111,,Gas (mcf),"656,078"
2015,Federal,Onshore,CA,Ventura,06111,,Oil (bbl),"334,962"
2015,Federal,Onshore,CO,Adams,08001,,Gas (mcf),"15,603"
2015,Federal,Onshore,CO,Adams,08001,,Oil (bbl),"7,693"
2015,Federal,Onshore,CO,Arapahoe,08005,,Gas (mcf),"15,861"
2015,Federal,Onshore,CO,Arapahoe,08005,,Oil (bbl),"8,562"
2015,Federal,Onshore,CO,Archuleta,08007,,Gas (mcf),"1,394,889"
2015,Federal,Onshore,CO,Baca,08009,,Gas (mcf),"35,553"
2015,Federal,Onshore,CO,Baca,08009,,Oil (bbl),"10,154"
2015,Federal,Onshore,CO,Bent,08011,,Gas (mcf),"7,832"
2015,Federal,Onshore,CO,Bent,08011,,Oil (bbl),129
2015,Federal,Onshore,CO,Broomfield,08014,,Gas (mcf),796
2015,Federal,Onshore,CO,Broomfield,08014,,Oil (bbl),38
2015,Federal,Onshore,CO,Cheyenne,08017,,Gas (mcf),"95,826"
