Calendar Year,Corporate Name,Revenue Type,Commodity,Revenues
2025,BRETON SOUND HOLDINGS LLC,ONRR - Royalties,Gas,"$304,793.29"
2025,BRETON SOUND HOLDINGS LLC,ONRR - Royalties,Oil,"$375,021.02"
2025,BRG PETROLEUM LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$4,115.99"
2025,BRG PETROLEUM LLC,ONRR - Royalties,Gas,"$89,144.65"
2025,BRG PETROLEUM LLC,ONRR - Royalties,Oil,"$12,054.99"
2025,BRIDGER COAL CO,OSMRE - AML Fees including Audits and Late Charges,Coal,"$604,687.16"
2025,BRO ENERGY LLC,BLM - Permit Fees,Oil & gas (pre-production),"$40,300.00"
2025,BRO ENERGY LLC,ONRR/BLM - Bonus,Oil & gas (pre-production),"$2,099,282.00"
2025,BRO ENERGY LLC,ONRR/BLM - Rents,Oil & gas (pre-production),"$17,547.00"
2025,BRONCO CREEK EXPLORATION INC,BLM - Permit Fees,Mining Claims,"$1,031,788.00"
2025,BROUGHTON PETROLEUM INC,BLM - Permit Fees,Oil & gas (pre-production),"$3,100.00"
2025,BROUGHTON PETROLEUM INC,ONRR/BLM - Bonus,Oil & gas (pre-production),"$1,261,500.00"
2025,BROUGHTON PETROLEUM INC,ONRR/BLM - Rents,Oil & gas (pre-production),"$2,523.00"
2025,BROWNSTONE VENTURES US INC,BLM - Permit Fees,Mining Claims,"$146,000.00"
2025,BTA OIL PRODUCERS LLC,BLM - Permit Fees,Oil & gas (pre-production),"$203,700.00"
2025,BTA OIL PRODUCERS LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$1,903.04"
2025,BTA OIL PRODUCERS LLC,ONRR - Royalties,Gas,"$5,951,777.82"
2025,BTA OIL PRODUCERS LLC,ONRR - Royalties,Oil,"$64,578,195.32"
2025,BTA OIL PRODUCERS LLC,ONRR/BLM - Rents,Oil & gas (pre-production),"$5,434.00"
2025,BUCHANAN MINERALS LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$349,708.31"
2025,BUCKSKIN MINING CO,OSMRE - AML Fees including Audits and Late Charges,Coal,"$1,614,940.66"
2025,BUFFALO RIVER MINERALS LLC,BLM - Permit Fees,Geothermal,"$1,200.00"
2025,BUFFALO RIVER MINERALS LLC,ONRR/BLM - Bonus,Geothermal,"$6,136,789.00"
2025,BUFFALO RIVER MINERALS LLC,ONRR/BLM - Rents,Geothermal,"$250,206.00"
2025,BULL MOUNTAIN RESOURCES LLC,BLM - Permit Fees,Mining Claims,"$110,315.00"
2025,BURGEX INC,BLM - Permit Fees,Mining Claims,"$166,318.00"
2025,BURK ROYALTY CO,ONRR - Other Revenues,Oil & gas (pre-production),"$3,037.09"
2025,BURK ROYALTY CO,ONRR - Royalties,Gas,"$72,409.10"
2025,BURK ROYALTY CO,ONRR - Royalties,Oil,"$522,236.46"
2025,BURK ROYALTY CO,ONRR/BLM - Rents,Oil & gas (pre-production),$360.00
2025,BURNETT OIL CO INC,ONRR - Other Revenues,Oil & gas (pre-production),$348.25
2025,BURNETT OIL CO INC,ONRR - Royalties,Gas,"$1,373,365.56"
2025,BURNETT OIL CO INC,ONRR - Royalties,Oil,"$4,149,905.74"
2025,BXP LTD,ONRR - Other Revenues,Oil & gas (pre-production),"$213,038.73"
2025,BXP LTD,ONRR - Royalties,Gas,"$73,549.49"
2025,BXP LTD,ONRR - Royalties,Oil,"$884,528.16"
2025,BXP LTD,ONRR/BLM - Rents,Oil & gas (pre-production),"$1,601.00"
2025,BYRON ENERGY LTD,ONRR - Inspection Fees,N/a,"$55,170.00"
2025,BYRON ENERGY LTD,ONRR - Other Revenues,Oil,"$20,833.79"
2025,BYRON ENERGY LTD,ONRR - Other Revenues,Oil & gas (pre-production),$101.15
2025,BYRON ENERGY LTD,ONRR - Royalties,Gas,"$571,073.91"
2025,BYRON ENERGY LTD,ONRR - Royalties,Oil,"$5,415,736.93"
2025,BYRON ENERGY LTD,ONRR/BLM - Rents,Oil & gas (pre-production),"$54,690.00"
2025,C AND J GRAVEL PRODUCTS INC,BLM - Permit Fees,Mineral Materials,"$837,226.16"
2025,C AND J GRAVEL PRODUCTS INC,ONRR - Other Revenues,Oil & gas (pre-production),$280.00
2025,C AND J GRAVEL PRODUCTS INC,ONRR - Royalties,Gas,$235.81
2025,C AND J GRAVEL PRODUCTS INC,ONRR - Royalties,Oil,"$4,557.91"
2025,C6 OPERATING LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$2,954.60"
2025,C6 OPERATING LLC,ONRR - Royalties,Gas,"$141,989.53"
2025,CAERUS EXPLORATION LLC,BLM - Permit Fees,Mining Claims,"$211,866.00"
2025,CAERUS OIL AND GAS LLC,BLM - Permit Fees,Oil & gas (pre-production),"$906,365.00"
2025,CAERUS OIL AND GAS LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$103,339.10"
2025,CAERUS OIL AND GAS LLC,ONRR - Royalties,Gas,"$13,211,672.86"
2025,CAERUS OIL AND GAS LLC,ONRR - Royalties,Oil,"$1,910,848.56"
2025,CAERUS OIL AND GAS LLC,ONRR/BLM - Rents,Oil & gas (pre-production),"$4,819.00"
2025,CALICHE NOW LLC,BLM - Permit Fees,Mineral Materials,"$196,637.90"
2025,CALICO RESOURCES USA CORP,BLM - Permit Fees,Locatable Minerals,"$240,462.50"
2025,CALICO RESOURCES USA CORP,BLM - Permit Fees,Mining Claims,"$105,686.00"
2025,CALIFORNIA NATURAL RESOURCES GROUP,ONRR - Royalties,Gas,"$61,726.04"
2025,CALIFORNIA NATURAL RESOURCES GROUP,ONRR - Royalties,Oil,"$382,639.07"
2025,CALIFORNIA NATURAL RESOURCES GROUP,ONRR/BLM - Rents,Oil & gas (pre-production),"$1,100.00"
2025,CALPINE CORP,ONRR - Royalties,Geothermal,"$5,894,766.48"
2025,CALPINE CORP,ONRR/BLM - Rents,Geothermal,"$4,745.00"
2025,CALPORTLAND,BLM - Permit Fees,Mineral Materials,"$105,949.89"
2025,CALPORTLAND,BLM - Permit Fees,Mining Claims,"$122,400.00"
2025,CANTIUM LLC,ONRR - Inspection Fees,N/a,"$1,980,855.00"
2025,CANTIUM LLC,ONRR - Other Revenues,Gas,"$4,715.32"
2025,CANTIUM LLC,ONRR - Other Revenues,Oil,"$339,242.17"
2025,CANTIUM LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$218,939.59"
2025,CANTIUM LLC,ONRR - Royalties,Gas,"$1,468,010.76"
2025,CANTIUM LLC,ONRR - Royalties,Oil,"$54,124,266.17"
2025,CANTIUM LLC,ONRR/BLM - Rents,Oil & gas (pre-production),"$531,325.00"
2025,CANYON FUEL CO LLC,BLM - Permit Fees,Coal,$425.00
2025,CANYON FUEL CO LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$612,156.58"
2025,CARDINAL WYOMING LLC,BLM - Permit Fees,Oil & gas (pre-production),$115.00
2025,CARDINAL WYOMING LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$9,743.23"
2025,CARDINAL WYOMING LLC,ONRR - Royalties,Gas,$100.32
2025,CARDINAL WYOMING LLC,ONRR - Royalties,Oil,"$1,044,875.88"
2025,CARL PESCIO,BLM - Permit Fees,Mining Claims,"$110,400.00"
2025,CARLOTA COPPER CO,BLM - Permit Fees,Mining Claims,"$100,600.00"
2025,CASILLAS PETROLEUM CORP,BLM - Permit Fees,Oil & gas (pre-production),$120.00
2025,CASILLAS PETROLEUM CORP,ONRR - Other Revenues,Oil & gas (pre-production),"$1,338.81"
2025,CASILLAS PETROLEUM CORP,ONRR - Royalties,Gas,"$247,547.69"
2025,CASILLAS PETROLEUM CORP,ONRR - Royalties,Oil,"$365,191.71"
2025,CASILLAS PETROLEUM CORP,ONRR/BLM - Rents,Oil & gas (pre-production),$603.00
2025,CASTLE MOUNTAIN VENTURE,BLM - Permit Fees,Locatable Minerals,"$193,000.00"
2025,CASTLE MOUNTAIN VENTURE,BLM - Permit Fees,Mining Claims,"$276,400.00"
2025,CATALYST EXPLORATION,BLM - Permit Fees,Mining Claims,"$162,954.00"
2025,CATAMOUNT ENERGY PARTNERS LLC,BLM - Permit Fees,Oil & gas (pre-production),"$37,545.00"
2025,CATAMOUNT ENERGY PARTNERS LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$27,275.56"
2025,CATAMOUNT ENERGY PARTNERS LLC,ONRR - Royalties,Gas,"$1,689,430.07"
2025,CATAMOUNT ENERGY PARTNERS LLC,ONRR/BLM - Rents,Oil & gas (pre-production),"$4,219.00"
2025,CAZA OIL AND GAS INC,ONRR - Other Revenues,Oil & gas (pre-production),"$5,021.54"
2025,CAZA OIL AND GAS INC,ONRR - Royalties,Gas,"$1,029,546.28"
2025,CCU COAL & CONSTRUCTION LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$128,032.96"
2025,CEMEX CALIFORNIA CEMENT LLC,BLM - Permit Fees,Mining Claims,"$101,200.00"
2025,CEMEX MATERIALS LLC,BLM - Permit Fees,Mineral Materials,"$582,043.16"
2025,CENERGY RESOURCES LLC,BLM - Permit Fees,Oil & gas (pre-production),"$1,435.00"
2025,CENERGY RESOURCES LLC,ONRR - Royalties,Gas,"$106,714.20"
2025,CENERGY RESOURCES LLC,ONRR - Royalties,Oil,"$134,148.89"
2025,CENTERRA US INC,BLM - Permit Fees,Mining Claims,"$170,599.00"
2025,CENTRAL CALIFORNIA OFFSHORE WIND LLC,ONRR/BLM - Rents,Wind,"$241,254.00"
2025,CENTRAL INVESTMENT PROPERTIES LLC,BLM - Permit Fees,Mineral Materials,"$145,727.58"
2025,CENTURY NATURAL RESOURCES LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$10,622.00"
2025,CENTURY NATURAL RESOURCES LLC,ONRR - Royalties,Gas,"$53,477.35"
2025,CENTURY NATURAL RESOURCES LLC,ONRR - Royalties,Oil,"$158,640.66"
2025,CENTURY NATURAL RESOURCES LLC,ONRR/BLM - Rents,Oil & gas (pre-production),"$25,193.33"
2025,CHAPARRAL ENERGY LLC,BLM - Permit Fees,Oil & gas (pre-production),"$27,645.00"
2025,CHAPARRAL ENERGY LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$8,816.21"
2025,CHAPARRAL ENERGY LLC,ONRR - Royalties,Gas,"$235,390.03"
2025,CHAPARRAL ENERGY LLC,ONRR - Royalties,Oil,"$354,406.23"
2025,CHEVRON CORP,BLM - Permit Fees,Oil & gas (pre-production),"$839,395.00"
2025,CHEVRON CORP,ONRR - Civil Penalties,N/a,"$142,497.00"
2025,CHEVRON CORP,ONRR - Inspection Fees,N/a,"$1,296,951.93"
2025,CHEVRON CORP,ONRR - Other Revenues,N/a,"$2,527.71"
2025,CHEVRON CORP,ONRR - Other Revenues,Oil,"$192,567.28"
2025,CHEVRON CORP,ONRR - Other Revenues,Oil & gas (pre-production),"$2,074,341.28"
2025,CHEVRON CORP,ONRR - Royalties,Gas,"$97,766,143.17"
2025,CHEVRON CORP,ONRR - Royalties,Oil,"$921,645,956.51"
2025,CHEVRON CORP,ONRR/BLM - Bonus,Geothermal,"$15,438.00"
2025,CHEVRON CORP,ONRR/BLM - Rents,Geothermal,"$157,579.00"
2025,CHEVRON CORP,ONRR/BLM - Rents,Oil & gas (pre-production),"$17,907,173.13"
2025,CHEVRON USA,BLM - Permit Fees,Geothermal,"$2,070.00"
2025,CHEVRON USA,BLM - Permit Fees,Oil & gas (pre-production),"$847,300.00"
2025,CHIPCORE LLC,BLM - Permit Fees,Oil & gas (pre-production),$460.00
2025,CHIPCORE LLC,ONRR - Royalties,Gas,"$5,635.10"
2025,CHIPCORE LLC,ONRR - Royalties,Oil,"$352,375.49"
2025,CHISHOLM OIL AND GAS OPERATING LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$4,800.67"
2025,CHISHOLM OIL AND GAS OPERATING LLC,ONRR - Royalties,Gas,"$166,057.28"
2025,CHISHOLM OIL AND GAS OPERATING LLC,ONRR - Royalties,Oil,"$70,707.17"
2025,CHORD ENERGY,BLM - Permit Fees,Oil & gas (pre-production),"$413,475.00"
2025,CHORD ENERGY CORP,BLM - Permit Fees,Oil & gas (pre-production),"$265,115.00"
2025,CHORD ENERGY CORP,ONRR - Other Revenues,Oil & gas (pre-production),"-$679,701.79"
2025,CHORD ENERGY CORP,ONRR - Royalties,Gas,"$3,237,776.80"
2025,CHORD ENERGY CORP,ONRR - Royalties,Oil,"$20,971,940.79"
2025,CHORD ENERGY CORP,ONRR/BLM - Bonus,Oil & gas (pre-production),"$538,269.00"
2025,CHORD ENERGY CORP,ONRR/BLM - Rents,Oil & gas (pre-production),"$16,598.00"
2025,CHS MCPHERSON REFINERY INC,ONRR - Royalties,Oil,"$121,170.79"
2025,CHS MCPHERSON REFINERY INC,ONRR/BLM - Rents,Oil & gas (pre-production),$240.00
2025,CHUGACH ELECTRIC ASSOCIATION INC,ONRR - Other Revenues,Oil & gas (pre-production),$39.96
2025,CHUGACH ELECTRIC ASSOCIATION INC,ONRR - Royalties,Gas,"$2,544,427.86"
2025,CINERGY CORP,ONRR/BLM - Rents,Wind,"$165,462.00"
2025,CITATION OIL AND GAS CORP,ONRR - Other Revenues,Oil & gas (pre-production),"$31,184.86"
2025,CITATION OIL AND GAS CORP,ONRR - Royalties,Gas,"$28,236.37"
2025,CITATION OIL AND GAS CORP,ONRR - Royalties,Oil,"$5,950,052.81"
2025,CITATION OIL AND GAS CORP,ONRR/BLM - Rents,Oil & gas (pre-production),"$30,275.75"
2025,CITY OF NORTH LAS VEGAS PUBLIC WORKS DEPT,BLM - Permit Fees,Mineral Materials,"$580,015.00"
2025,CIVITAS RESOURCES INC,BLM - Permit Fees,Oil & gas (pre-production),"$139,920.00"
2025,CIVITAS RESOURCES INC,ONRR - Other Revenues,Oil & gas (pre-production),"$922,754.11"
2025,CIVITAS RESOURCES INC,ONRR - Royalties,Gas,"$10,189,804.46"
2025,CIVITAS RESOURCES INC,ONRR - Royalties,Oil,"$47,293,274.60"
2025,CIVITAS RESOURCES INC,ONRR/BLM - Bonus,Oil & gas (pre-production),"$5,671,420.23"
2025,CIVITAS RESOURCES INC,ONRR/BLM - Rents,Oil & gas (pre-production),"$49,461.83"
2025,CL FERTILIZERS HOLDING LLC,BLM - Permit Fees,Other Leasable Minerals,$40.00
2025,CL FERTILIZERS HOLDING LLC,ONRR - Other Revenues,Phosphate,"$39,842.82"
2025,CL FERTILIZERS HOLDING LLC,ONRR - Royalties,Phosphate,"$5,597,205.20"
2025,CL FERTILIZERS HOLDING LLC,ONRR/BLM - Rents,Phosphate,-$870.00
2025,CLANDF RESOURCES LP,ONRR - Other Revenues,Oil,"$122,224.69"
2025,CLANDF RESOURCES LP,ONRR - Other Revenues,Oil & gas (pre-production),"-$450,007.91"
2025,CLANDF RESOURCES LP,ONRR - Royalties,Gas,"$950,131.77"
2025,CLANDF RESOURCES LP,ONRR - Royalties,Oil,"$16,088,741.87"
2025,CLEAR CANYON LLC,BLM - Permit Fees,Mining Claims,"$148,782.00"
2025,CLINTWOOD JOD LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$166,438.49"
2025,CLOUD PEAK ENERGY INC,ONRR - Other Revenues,Coal,"$167,314.78"
2025,CLOUD PEAK ENERGY INC,ONRR - Royalties,Coal,"$11,859,827.89"
2025,CLOUD PEAK ENERGY INC,ONRR - Royalties,Oil,"$58,231.67"
2025,CLOUD PEAK ENERGY INC,ONRR/BLM - Rents,Coal,"$12,822.00"
2025,CLOVER NEVADA II LLC,BLM - Permit Fees,Mining Claims,"$304,000.00"
2025,CM ENERGY OPERATIONS LP,OSMRE - AML Fees including Audits and Late Charges,Coal,"$165,935.90"
2025,CNOOC LTD,ONRR - Other Revenues,Oil,"$789,653.38"
2025,CNOOC LTD,ONRR - Other Revenues,Oil & gas (pre-production),"$7,576.51"
2025,CNOOC LTD,ONRR - Royalties,Gas,"$3,924,166.95"
2025,CNOOC LTD,ONRR - Royalties,Oil,"$81,802,809.29"
2025,COAL MAC LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$605,448.59"
2025,COBRA OIL AND GAS CORP,ONRR - Other Revenues,Oil & gas (pre-production),"$60,205.29"
2025,COBRA OIL AND GAS CORP,ONRR - Royalties,Gas,"$439,298.81"
2025,COBRA OIL AND GAS CORP,ONRR - Royalties,Oil,"$1,374,029.80"
2025,COBRA OIL AND GAS CORP,ONRR/BLM - Rents,Oil & gas (pre-production),$20.00
2025,COEUR ALASKA INC,BLM - Permit Fees,Mining Claims,"$140,992.00"
2025,COEUR ROCHESTER INC,BLM - Permit Fees,Mining Claims,"$304,420.00"
2025,COG OPERATING,BLM - Permit Fees,Oil & gas (pre-production),"$493,355.00"
2025,COLORADO QUARRIES,BLM - Permit Fees,Mineral Materials,"$126,726.00"
2025,COLORADO QUARRIES,BLM - Permit Fees,Mining Claims,"$8,200.00"
2025,COLOWYO COAL CO LP,OSMRE - AML Fees including Audits and Late Charges,Coal,"$260,108.81"
2025,COMMONWEALTH WIND LLC,ONRR/BLM - Rents,Wind,"$178,141.00"
2025,COMMUNITY OFFSHORE WIND LLC,ONRR/BLM - Rents,Wind,"$377,892.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Coal,"$1,445.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Geothermal,"$163,964.83"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Locatable Minerals,"$663,210.63"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Mineral Materials,"$4,054,267.70"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Mining Claims,"$37,358,750.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Oil & gas (pre-production),"$3,051,413.24"
2025,"COMPANIES BELOW $100,000 THRESHOLD",BLM - Permit Fees,Other Leasable Minerals,"$111,980.48"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Civil Penalties,N/a,"$94,943.95"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Inspection Fees,N/a,"$721,145.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Clay,$531.39
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Coal,"$1,391.69"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Gas,$42.41
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Geothermal,"$10,138.05"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Hardrock,"$6,624.32"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,N/a,"$63,990.16"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Oil,"$85,286.65"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Oil & gas (pre-production),"$3,610,565.42"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Oil Shale,$70.50
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Phosphate,"$21,763.16"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Potassium,"$149,191.70"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Other Revenues,Sodium,"$18,657.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Carbon Dioxide,"$81,994.83"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Coal,"-$1,140,356.20"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Gas,"$3,428,478.25"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Geothermal,"$93,675.13"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Oil,"-$8,447,113.90"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Oil & gas (pre-production),"$45,055.69"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Phosphate,"$17,772.51"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Potassium,$453.43
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Quartz,$57.60
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Sodium,"$15,770.52"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR - Royalties,Sulfur,"$9,240.93"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Bonus,Geothermal,"$99,353.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Bonus,Oil & gas (pre-production),"-$19,334,315.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Clay,$160.00
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Coal,"$105,534.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Geothermal,"$495,169.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Hardrock,"$9,964.50"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Oil & gas (pre-production),"$4,290,799.96"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Oil Shale,"$2,173.50"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Phosphate,"$1,490.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Potassium,"$5,002.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Sodium,"$1,140.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",ONRR/BLM - Rents,Wind,"$78,996.00"
2025,"COMPANIES BELOW $100,000 THRESHOLD",OSMRE - AML Fees including Audits and Late Charges,Coal,"$3,591,325.93"
2025,"COMPANIES BELOW $100,000 THRESHOLD",OSMRE - Civil Penalties including Late Charges,N/a,"$2,098.87"
2025,COMSTOCK RESOURCES INC,ONRR - Other Revenues,Oil & gas (pre-production),"$23,865.49"
2025,COMSTOCK RESOURCES INC,ONRR - Royalties,Gas,"$2,303,666.12"
2025,CONCORD ENERGY LLC,ONRR - Royalties,Oil,"$357,198.74"
2025,CONN ENERGY INC,ONRR - Inspection Fees,N/a,"$229,500.00"
2025,CONN ENERGY INC,ONRR - Other Revenues,Oil & gas (pre-production),"$11,475.00"
2025,CONOCO PHILLIPS,BLM - Permit Fees,Oil & gas (pre-production),"$293,860.00"
2025,CONOCOPHILLIPS,BLM - Permit Fees,Mineral Materials,"$4,292,110.17"
2025,CONOCOPHILLIPS,BLM - Permit Fees,Oil & gas (pre-production),"$970,840.00"
2025,CONOCOPHILLIPS,ONRR - Other Revenues,Gas,-$89.16
2025,CONOCOPHILLIPS,ONRR - Other Revenues,N/a,$243.00
2025,CONOCOPHILLIPS,ONRR - Other Revenues,Oil,"-$1,325,012.49"
2025,CONOCOPHILLIPS,ONRR - Other Revenues,Oil & gas (pre-production),"$4,937,613.34"
2025,CONOCOPHILLIPS,ONRR - Royalties,Gas,"$79,160,798.24"
2025,CONOCOPHILLIPS,ONRR - Royalties,Oil,"$453,310,022.67"
2025,CONOCOPHILLIPS,ONRR/BLM - Rents,Oil & gas (pre-production),"$1,159,057.50"
2025,CONSOLIDATION COAL CO,OSMRE - AML Fees including Audits and Late Charges,Coal,"$2,515,290.98"
2025,CONTANGO OIL AND GAS CO,BLM - Permit Fees,Oil & gas (pre-production),"$82,590.00"
2025,CONTANGO OIL AND GAS CO,ONRR - Inspection Fees,N/a,"$46,125.00"
2025,CONTANGO OIL AND GAS CO,ONRR - Other Revenues,N/a,"$1,115.00"
2025,CONTANGO OIL AND GAS CO,ONRR - Other Revenues,Oil & gas (pre-production),"$474,328.80"
2025,CONTANGO OIL AND GAS CO,ONRR - Royalties,Carbon Dioxide,"$90,554.06"
2025,CONTANGO OIL AND GAS CO,ONRR - Royalties,Gas,"$10,516,984.27"
2025,CONTANGO OIL AND GAS CO,ONRR - Royalties,Oil,"$22,743,874.03"
2025,CONTANGO OIL AND GAS CO,ONRR - Royalties,Sulfur,"$71,755.36"
2025,CONTANGO OIL AND GAS CO,ONRR/BLM - Rents,Oil & gas (pre-production),"$38,218.87"
2025,CONTINENTAL RESOURCES,BLM - Permit Fees,Oil & gas (pre-production),"$477,160.00"
2025,CONTINENTAL RESOURCES INC,ONRR - Other Revenues,Gas,"-$11,726.31"
2025,CONTINENTAL RESOURCES INC,ONRR - Other Revenues,Oil & gas (pre-production),"$301,982.82"
2025,CONTINENTAL RESOURCES INC,ONRR - Royalties,Gas,"$12,516,706.76"
2025,CONTINENTAL RESOURCES INC,ONRR - Royalties,Oil,"$63,429,200.26"
2025,CONTINENTAL RESOURCES INC,ONRR/BLM - Bonus,Oil & gas (pre-production),"$5,058,643.00"
2025,CONTINENTAL RESOURCES INC,ONRR/BLM - Rents,Oil & gas (pre-production),"$123,448.00"
2025,COPPER WORLD INC,BLM - Permit Fees,Mining Claims,"$483,642.00"
2025,CORONADO COAL II LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$224,605.46"
2025,COSMO EANDP USA INC,BLM - Permit Fees,Locatable Minerals,"$161,237.00"
2025,COSMO EANDP USA INC,BLM - Permit Fees,Mineral Materials,"$26,400.00"
2025,COSMO EANDP USA INC,BLM - Permit Fees,Mining Claims,"$164,422.00"
2025,COTERRA ENERGY,BLM - Permit Fees,Oil & gas (pre-production),"$818,770.00"
2025,COTERRA ENERGY,ONRR - Other Revenues,Oil & gas (pre-production),"$10,749,329.75"
2025,COTERRA ENERGY,ONRR - Royalties,Gas,"$39,501,708.05"
2025,COTERRA ENERGY,ONRR - Royalties,Oil,"$216,932,517.47"
2025,COTERRA ENERGY,ONRR/BLM - Rents,Oil & gas (pre-production),"$4,441.00"
2025,COUNTY LINE MINERALS CORP,BLM - Permit Fees,Locatable Minerals,"$96,990.00"
2025,COUNTY LINE MINERALS CORP,BLM - Permit Fees,Mining Claims,"$90,812.00"
2025,COYOTE CREEK MINING CO LLC,ONRR - Royalties,Coal,"$131,791.11"
2025,COYOTE CREEK MINING CO LLC,ONRR/BLM - Rents,Coal,$960.00
2025,COYOTE CREEK MINING CO LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$109,457.66"
2025,CP HOLDINGS CORP,BLM - Permit Fees,Locatable Minerals,"$21,133.00"
2025,CP HOLDINGS CORP,BLM - Permit Fees,Mining Claims,"$605,362.00"
2025,CRAWLEY PETROLEUM CORP,ONRR - Other Revenues,Oil & gas (pre-production),"$6,829.00"
2025,CRAWLEY PETROLEUM CORP,ONRR - Royalties,Gas,"$94,164.84"
2025,CRAWLEY PETROLEUM CORP,ONRR - Royalties,Oil,"$173,662.62"
2025,CRAWLEY PETROLEUM CORP,ONRR/BLM - Rents,Oil & gas (pre-production),$826.00
2025,CRIMSON OAK GROVE RESOURCES LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$205,651.04"
2025,CRIMSON RESOURCE MANAGEMENT CORP,ONRR - Other Revenues,Oil & gas (pre-production),$200.00
2025,CRIMSON RESOURCE MANAGEMENT CORP,ONRR - Royalties,Oil,"$215,963.85"
2025,CRIMSON RESOURCE MANAGEMENT CORP,ONRR/BLM - Rents,Oil & gas (pre-production),$0.00
2025,CROSS TIMBERS ENERGY LLC,ONRR - Other Revenues,Oil & gas (pre-production),"$13,213.95"
2025,CROSS TIMBERS ENERGY LLC,ONRR - Royalties,Gas,"$3,061,697.01"
2025,CROSS TIMBERS ENERGY LLC,ONRR - Royalties,Oil,"$204,457.28"
